index,Name,Release date,Price,Average playtime forever,Developers,Publishers,Genres,About the game,Estimate users,Estimated gross profit,Review score,Total days,Extras trophy,Operating System,year
484,ViRo Playspace,2019-09-13,0.0,8,Virtual Romance LLC,Virtual Romance LLC,"Casual,Free to Play,Indie,Simulation,Early Access","ViRo Playspace is a high-quality, sex-positive, online adult playspace that encourages adult-themed exploration in a safe, non-judgmental, and anonymous environment. Our innovative sex-tech supports the majority of the most popular adult sex toys that stay perfectly in sync with what you see - allowing you to feel the action as it happens. With our optional VR mode, we track motion in our virtual space to provide fully immersive experiences - which will allow users to connect from anywhere in the world within the comfort of their own home. ViRo Playspace provides a safe and fun world where touch is encouraged, playfulness is required, and privacy is guaranteed. ViRo Playspace currently works on Windows 10, HTC Vive, Oculus Rift, and Valve Index. VR is optional. We also connect with over 45 Bluetooth enabled adult toys including WeVibe, Lovense, Fleshlight, and Kiiroo products. You can even use your Xbox controller as a haptic device! ViRo Playspace already has several solo experiences available to explore on our Simulator Level, including beautiful women, men, and even fantasy characters. Feel free to walk around the level and purchase solo passive and interactive experiences to try by yourself. Updates are uploaded regularly as we approach our official social spaces launch.",4,0.0,0,1570,13,True,2019
42985,RPG Fighter League,2019-03-15,4.99,0,Owl Green Sea,Owl Green Sea,"Action,Indie,RPG","Battle inside the Colosseum with the best team of your choices in RPG Fighter League. Assemble the best team of warriors and enter in the Fighter League to battle against the greatest monsters and fighters to become the new champion of the Coliseum! Fight and win all the Leagues to acquire Fans and Trophies to earn your place in the Hall of Fame and meet the Architect. Each League features new challenges with new enemies, game mechanics, boss fights, rewards, secrets and characters to uncover. This game will be updated with more content chosen by you, the gamer. Polls will be available to vote on which new content will enter the game. (New leagues, equipment, characters, secrets and more.) A game where the player can choose what will be there next as well as some other surprises! Use strategies, great skills and magic to defeat your opponents in this homage to classic RPG Gameplay mechanics, with new features from today's RPGs. Only the strongest and wisest fighters can defeat all the Leagues. Do you have what it takes to defeat all the challenges made by the Architect? 30 Hours + Game Length with free new content after final release. Fight in Leagues with challenges, boss fight, crazy enemies, moving story element, surprises and great RPG gameplay mechanic and full of secrets to discover. Active Battle Time (ATB) system with enhanced strategic lanes for your fighter. (Offense, Neutral and Defense Rows) One to six party members in your team for intense and strategic battles. More than 16 playable characters with different abilities, magic and great personalities. The choice of your team members will have an impact on the Leagues, games events and how the story unfolds. Develop your friendships with your comrades in RPG Fighter League to obtain new skills, items, and more! Challenging Boss Fights! Choose and give Stat Boosters to your characters to mold them into what you want. Learn skills and powerful magic to become the ultimate fighter with Gazillions of possibilities! Find NPCs and repopulate the Hall of Champions. Develop your friendships to have even more things to learn and buy from them. Upgrade your weapons, armors and accessories with Shattered Stones (Stats and new powers available for your equipment.) Crafting (Creates items, armor &amp; weapons from scraps and other objects dropped by enemies.) Quest System (Contracts) Treasure Islands for each League with custom chests and rewards! A great story about fighters. family, and everything around the creation of the Leagues. Great Characters in a lighthearted world where the fighters are the superstars of the Colosseum. Fans system where you gain fans with trophies in League to obtain all sort of advantages and buffs for your team members. Great soundtrack with more than 100 differents songs. More than 151 Secrets and Easter Eggs to discover with some truly special rewards. Support for Gamepad, Keyboard &amp; Mouse, and Touchscreen. You can save anywhere, no Limit! New content will be available after release date to extend the game length and universe. Game available in English language during the development in Early Access. And much more! (Riddles, rewards, mini-games, pre-emptive strikes, achievements, etc.) In a world where everything is settled with a good fight, every warrior wants to have a chance to enter the Fighter League. Henry Forge is a member of that league, and is a descendant to a great family of fighters. His sole desire is to finish what his family started, and meet the enigmatic Architect, creator of the Colosseum, then be inducted into the Hall of Champions by his own merit. Fight, train, and meet comrades on your way to the top! Experience an adventure where choosing, and developing, the right members of your team really matters to be victorious in battle! Learn about the creation of the Fighter League and the Colosseum and Henry's family.",26,129.74,26,1752,50,True,2019
29452,Space Mayhem,2019-01-17,0.49,0,Chronic Vagrant,Chronic Vagrant,"Action,Casual,Indie","- Space Mayhem is an addicting little arcade shooter​ that's great for eating away your boredom. Climb the leaderboards as you collect money, powerups, and unlock new ships. Inspired by classic and modern arcade games, it's easy to pick up and play but will also reward you if you put in the time. It features numerous powerups to use, enemies to blow up, and ships to fly. - GLOBAL LEADERBOARDS - Increase your score multiplier by defeating enemies. Keep it by avoiding damage. Keep that up and you'll be able to impress your friends and colleagues with your massive high score on the global Steam leaderboards! - INFINITE WAVES OF ENEMIES - Battle against an ever increasing horde of unique enemies! From small Drillers, to battleships who will send Miners to blow you up. Watch out for the asteroids too! - POWERUPS AND WEAPONS - Use powerups such as shotguns, shields, the roundhouse, the firehose and many more in order to survive a bit longer. Be careful, however, ammo is limited for powerups and your main weapon runs the chance of overheating. - FLY UNIQUE SHIPS - When you blow up an enemy, they may drop a coin for you to collect. Use it to buy yourself a new ship. Each one has unique stats which will require different play styles as well as coming with its' own leaderboard! Final Note from the Developer Thanks for taking the time to check out Space Mayhem! It's been a blast to make these past couple years and I hope you will enjoy it as much as I do. If you'd like to contribute to further development or you're just looking to chat, I'd love to hear from you on Twitter or in the discussions tab!",27,13.23,27,1809,17,True,2019
58347,Myths and Legends - Card Game,2019-08-09,0.0,0,Salo,Salo,"Casual,Free to Play,Indie,Strategy,Early Access","Myths &amp; Legends Online With over 17 years on the market, the real-life Trading Card Game Mitos y Leyendas has been a solid alternative to play with friends. Gameplay In simple steps: Select a Demo Deck Wait for another player to join you Play your cards Destroy their Castle Currently with 260 unique cards in just a few (for now) Demo Decks, you can play with anyone else connected in real time. Careful with what damage you choose to take, because your Castle is your deck; each point of damage you take is a card that goes straight to your Graveyard. Features 260 cards at the moment, with more than 6000 in development (see IRL cards). 4 Demo Decks for you to try a small portion of the archetypes you will be able to play in M&amp;L. Build your own deck and strategy.** Customize your battlefield; be an European medieval Queen/King, an Egyptian Pharaoh… or a Viking? You can customize the look of your battlefield as you wish.** Transmute your cards to create new ones and experience more exciting abilities.** **: Feature still on development Card Types Allies are warrior cards used to defend your Castle-Deck or to attack your opponent's Castle. An Ally cannot attack unless it has been in play for at least one turn. However, you can always use it to either block or activate its abilities. Totems are cards that grant specific abilities. The card's abilities can usually be activated as long as the Totem remains in the battlefield. Talismans are one-time use cards with specific effects. Weapons are equipped by Allies already in play. Only one Weapon may be attached to an Ally at any time, and once attached to an Ally, a Weapon cannot be removed or transferred to another Ally. They usually provide a Strength bonus and/or an effect. Gold cards are the resource used by players to play cards. Players begin the game with one Gold Card in play, and can add a gold card to their Gold Reserve each turn. ----- Battle other Guardians online leading your favorite mythological, historical and literary characters in this adaptation of the popular TCG game Myths and Legends. Collect the cards, build the perfect strategy and crush your enemies, share your triumphs and win amazing prices. Myths and Legends Online.",502,0.0,116,1605,0,True,2019
42174,Pretty Angel,2019-12-13,0.99,296,GirlGames,GirlGames,"Casual,Indie,RPG,Simulation","Introduction In the game, your goal is to swap the bricks to restore the pictures. Features Complete levels quickly Browse the gallery with one hand 100 achievements Trading Cards",3287,3254.13,2747,1479,101,True,2019
55235,Pentaball,2019-09-06,0.0,0,"Marco S Hampel,Matthew Reeves,Shivvan Kajaria,William Lu",Firez Studios,"Action,Indie,Simulation,Sports","Every wanted to play basketball, but instead with polygons instead of people? Prepare to play PentaBall! A high speed physics based Basketball game! With your controller you can challenge the computer to a 1v1, or play your friends in multiplayer mode! Choose your polygon, pick your team, and play in one of the newest forms of basketball! PentaBall!!!",5,0.0,3,1577,0,True,2019
27517,Shiki,2019-11-04,0.0,0,HataIkeda,HataIkeda,"Adventure,Free to Play,Indie","2.5D fantasy adventure homage to 'The Little Prince '. ◾️ Synopsis A small, barren star which has lost the Lord. A boy who abandoned his world and came to become a new “keeper” for the little star. A small star that changes seasons with the hands of a young man, 'Geard', who is the previous keeper and the boy touches the memories of the people and things left behind there. -Even if you go far away. ◾️ Features ・ Focused on scenario, and there is very few puzzles. ・ 2.5D world consisting of 3D sphere model and pixel art. ・An adventure game that you can play by manipulating characters. ・ A Fantastic world view with subtle original graphics. ・ A world view / scenario homage to “The Little Prince” Production tool: Unity Play time: about 2 hours Number of EDs: 1 (There is no big branch, and if you handle all the sub-events, an extra scene will be added.)",14,0.0,12,1518,0,True,2019
41885,SEXXXNATOR: Adult Sandbox RPG,2019-04-19,0.59,0,Slippy Floor,Slippy Floor,"Adventure,Indie,RPG,Simulation,Early Access","SEXXXNATOR is an RPG in the open world with a unique combat system and the ability to communicate with any girl. You are a cyborg. And your goal is to sleep with the poor mother of the resistance leader, in order to make him semi robot and subordinate. It will not be so simple and through you will pass a huge number of girls. Each girl in the game is generated with a unique character and reacts differently to dialogues , pronounces different phrases, which also take from the character. Can I sleep. Unless of course you can seduce her. The source of this you also need to monitor their needs: eat, drink, sleep. For all this, you will need money and you will need to somehow earn it. And how - you decide. You can simply beat the bandits, or just work somewhere. In total at the moment, each girl can have 132 character options and 40 variations of appearance . In addition, each of them can be undressed and have sex with them! When communicating with a girl, you will choose the style of communication, choosing one of the 11 options for communication. These can be jokes, lust, or even ordinary conversation. Each girl likes something of her own. And this is not just a stupid sorting out of options! You can start from the dialogues with the girl and find out what she likes more since her first phrases. The game is in development and much of the plan is not yet implemented. I really hope for your support and feedback!",0,0.0,0,1717,5,True,2019
13363,记忆重构/Memories,2019-08-14,1.99,0,百恩互娱,百恩互娱,"Adventure,Casual,Indie,RPG","'Memories' tells the story of modern urbanites in order to survive and benefit and spread out the urban picture of intrigue.There are layers of intrigue, mean-spirited calculations, unscrupulous self-sacrifice, shady power strikes.Three images of different leading roles, more than 10 interests of all kinds of supporting entanglement, they will pass their wonderful interpretation, for everyone staged a money, power, desire of the forest law.The group never realized that a real hunter had set his sights on them.。 The game scenes of 'Memories' are all shot with real scenes. All props and scenes are shot with real people and objects. The game perspective is VR, which will bring you a very fresh experience. 'Memories' is not AB's choice of drama, but to promote the plot by solving puzzles, allowing players to find scattered plots in the process of solving puzzles, and some plots are hidden Easter eggs, which can only be found by advanced players. However, the hidden parts do not affect the overall game experience.The overall difficulty of the puzzle is challenging but not fatal, and if the card is closed, you can find a way through it by prompting. In the end, the quality of the 'Memories' is far more than its selling price, I believe you will not regret buying it.",232,461.68,118,1600,16,True,2019
52448,INFECTIS,2019-10-07,12.99,0,Aegon Games Ltd,Aegon Games Ltd,"Adventure,Indie","Hazy and disoriented, you awake in a prison cell with no memory of who you are or why you're here. Break free of your isolation and explore the abandoned hallways for a way out, guided by mysterious messages warning you to avoid the basement. Infectis is an atmospheric first-person survival horror game with light puzzle elements. Wander through curious environments, complete puzzles, and avoid the horrific inhabitants who roam the halls.",13,168.87,5,1546,0,True,2019
33565,Infinite Children,2019-05-06,0.0,0,Peter Brinson,Southern Accident,"Free to Play,Indie","Infinite Children is a science fiction audiobook video game about life extension. You play as members of a family questing for life extension treatments for their children - the great inheritance innovation of the age. Long-dead relatives as well as yet-to-be-born descendants alike send you messages through time, hoping to shape your way. In this American dream about the fear of being left behind, you will choose to give your child a very long life. Every time anyone got a Steam achievement, the game got longer...for everyone in the world.",134,0.0,38,1700,50,True,2019
40163,Walk On the Ground Simulator,2019-07-19,2.99,0,Unity Council Studios LLC,Unity Council Studios LLC,"Adventure,Casual,RPG,Simulation","Welcome to Walk on the Ground Simulator. Embark on a relaxing journey to find the Seven Wonders of the WorldSEED. Run, Jump, and Swim your way across a world unique to you to help us plant the WorldSEED. This small game is Phase 1 of development of our own game engine, the WorldSEED. WOGS represents a proof of concept for the amazing opportunities this engine brings. It is designed to rapidly generate massive open world RPG's for you to explore. By purchasing this game, you are helping to fund further development of our engine so we can continue to bring our dream to life for you. Unity Council Studios is strongly against manipulative and anti-consumer monetization, so this is our way of generating revenue in the short term: by providing small but complete games for you to enjoy. Our plan is a 3 phase development and release structure with the final phase being a complete RPG experience. Each phase will have its own game associated with it. Included In Phase 1 (WOGS): -Random World Generation -Quest System -Achievements -Basic Forward Rendering What to expect in Phase 2: -Combat System -Item/merchant System -Random Dungeon Generation. -Deferred Rendering",2,5.98,2,1626,11,True,2019
44503,YOOMURJAK'S RING,2019-05-21,9.99,0,Private Moon Studios,Microïds Indie,Adventure,"Jonathan Hunt, a journalist from New York, arrives in the city of Eger in Hungary for a break. He has local ancestry and speaks the language, but this is not the only motive for his visit. In the heritage of his great-grandfather, the globetrotter professor Samuel Hunt, he found two letters dated back in 1898. The letters were written by a professor Ábray, an apparently lunatic Hungarian scientist, about a time machine he claimed to have been working on. The references point to Eger, and Hunt wants to find out what happened to the man’s preposterous invention. But he soon realizes that someone is desperately trying to stop him... Think! Look for realistic solutions. What would be a good idea in a given situation? Ask questions Try to talk to everyone and exhaust all conversation topics. You can get stuck if you miss a clue. Look around carefully Explore every location; check if anything can be examined. It may happen that an object becomes active only later in the game. If an object would come in useful but it was inactive earlier, it is worth trying again. Zoom and read Enlarge objects and make documents readable by clicking their thumbnail in the inventory. Watch out for further possible actions in close-ups. Documents may have multiple pages! Combine objects You can sometimes combine objects in the inventory to get a new object. Make notes You may find it useful to make notes, just like Jonathan does. This is especially advisable later in the game when the investigation runs on multiple lines. Proceed systematically; try to focus on one subject at a time.",39,389.61,26,1685,0,True,2019
33140,Battle Bolts,2019-05-23,9.99,0,"Shot Second,Croteam",Croteam Incubator,"Action,Indie,Strategy","Battle Bolts is a strategy multiplayer game where up to 4 players battle in a deadly arena by programming their moves in advance! Key Features: Turn-based – Think ahead and plan your next 4 moves very carefully, as the opponents can be pretty unpredictable. Use board elements to your advantage and destroy opponents in a game of cat and mouse. Action moves – Use your action moves like dash and strafe to pull unexpected stunts and confuse your enemies. Always be on the move! Power-ups – Use power-ups to your advantage - tear them a new one! Deadly arena – Arena tiles are not just an eye-candy; avoid pits, use conveyor belts to move around, hide behind walls, and watch out for surprises - as they can be deadly. Board-game looks – Remember that holo-chess game they played in Episode 4 while riding Falcon? Now you get to experience that same thrill as Battle Bolts offer stunning real-life board game look, just more... alive. Multiplayer – Go to war with up to 4 players offline (couch-versus) or online.",14,139.86,10,1683,0,True,2019
28470,Viper,2019-12-29,6.99,0,"X-ample Architectures,Piko Interactive",Throwback Entertainment,Action,"Power your Viper Attack Helicopter into level after level of kinetically charged 3D arcade action, armed with all the raw firepower you’ll ever need in an unrelenting battle against an alien invasion. FEATURES Fast paced arcade action Collect weapon types and power ups along the way Fight through waves of enemies to save humanity from an alien invasion",3,20.97,1,1463,0,True,2019
20005,Vertigo!,2019-05-02,4.99,0,KR Games,Star Consult S.r.l.,"Indie,Simulation,Sports","Ready for a sensational and unforgettable experience? Fly through the skyscrapers of a city almost 8 km2 big in total freedom, take advantage of the wind tunnels to gain speed and tackle the steepest routes. Collect the highest number of points possible to increase your level, choosing between 'time challenge' and 'best score' game modes, but be careful: in the sky you will face real dangers, such as strong gusts of wind and birds flocks! You will make breathtaking routines, experimenting acrophobia, free fall and much more! KR Games As a small independent team, we started in 2016 making games for Android, growing fast and working hard to achieve the best possible video gaming experience, combining our passion and the latest available technologies, winking to the future of digital entertainment.",0,0.0,0,1704,0,True,2019
