index,Name,Release date,Price,Average playtime forever,Developers,Publishers,Genres,About the game,Estimate users,Estimated gross profit,Review score,Total days,Extras trophy,Operating System,year
31880,ココロクローバー パート１/Kokoro Clover Part1,2020-07-04,3.99,0,ひこてる,ひこてる,"Action,Adventure,Casual,Indie","Join the Spirit Summoner, Treffy, in this side-scrolling action-platformer in the style of a Sunday morning anime TV show. In part 1, Treffy begins her story with Spirit friends and some clumsy bad guys. Fight using magic and transform using Elemental Spirits in this exciting and comedic adventure! ーーーーーーーーーーーーーーーーーーーーー （machine translation） Kokoro Clover Part 1 is the first in a series of pixelated side-scrolling 'Kokoro Clover' games with a 'casual' and 'Japanese Sunday morning anime' theme for kids and those who don't like action. Play time 40 minutes to 1 hour. You'll be able to complete story modes and challenge modes inspired by the atmosphere of 'Sunday Morning Anime' while also unlocking unraveling assists, dances and collections. Opening up is what this game is all about. You can play it even if you are not good at action. Number of stories Kokoro Clover Episode 1 'Treffy the Spirit Master You can play in the Story Mode, which is based on a 30-minute anime, the Challenge Mode, in which bosses wait for you at the end of the stage, the Library Mode, and the Shop Mode, in which you can collect coins and stickers in the stages. In the stages, players can use the 'transformation' mode to change the attributes and appearance, the 'assist' mode to summon friends, and the 'dance' mode to perform unique motions at any time to perform bright and free actions. The game's style is reminiscent of a Sunday morning cartoon you've rented and watched. Experience the lively and fun atmosphere of pixel graphics! Keyboard recommended. Update schedule Addition of key configuration function Update History 2020/07/06 Addendum We have temporarily removed the 'aerial attack (vertical rotation)' as a countermeasure for the wall-passing bug. Jul. 09, 2020 Update to include display of boss icons, attributes, and HP in boss battles. Aug. 29, 2020 Added English translation, added effect for weak point attribute hit, enhanced direction, and other updates. Oct. 14, 2020 Updated password mode to shop mode. Nov. 02, 2020 Updated animation to face graphics. If the game does not start, please try installing the 32bit VC++Runtime.",77,307.23,64,1275,0,True,2020
7481,Coffee with Prescilla,2020-08-28,4.99,0,cgvaqs,cgvaqs,RPG,"In this episode you'll be going to a coffee shop, and meeting Prescilla for the first time! The game is playable in 720p, 1080p, and 4K Ultra HD. Let's see where your choices will take you!",0,0.0,0,1220,0,True,2020
29225,Impressions,2020-02-04,0.0,0,Infinite Level,Infinite Level,Indie,"WE'RE NOT ALONE. HOW DO YOU FEEL? Become a news pundit for the popular news stream show, STREAM 47A. You and two others, Clark and Patricia, are tasked with commenting on the latest news story that's shaken the entire planet to its core. Aliens exist, and thus we are not the only intelligent life in the universe. One thinks this marks a new age for humanity, and the other believes this is the beginning of the end. But how do you take this revelation? Are you happy? Scared? Something in between? The whole world is watching you and hanging on to every word you say. The people's perception of the newly discovered aliens will be shaped by your opinions. Not only that, but the aliens themselves will almost certainly hear what you have to say. What kind of first impression do you want to leave? Impressions is a game about thoughts placed within the context of a science fiction short story. The game is split into four days, with each day starting by having you review the news of the day. Use this and some thoughts from people on social media to construct your own opinion on the discovery of aliens. When you're ready, the show will begin and you can broadcast your thoughts to the entire world. What you say will affect the story and world around you. Sometimes those consequences are felt immediately, and other times you don’t see the end result of your decision till much later. Think carefully but quickly. STREAM 47A won't wait around for you, so if you wait too long to answer the game will make a decision for you. FEATURES An intriguing sci-fi short story that asks for your opinions Lots of lore packed into the game for all the lore junkies out there It's free Exquisite player appearance options for complete immersion New, unique time limit system where dialogue will proceed without you Soundtrack that perfectly sets the tone of each day",11,0.0,7,1426,0,True,2020
50694,Orange Cast: Prologue,2020-12-24,0.0,0,Team Rez,Valkyrie Initiative,"Action,Adventure","Prologue to Orange Cast, an atmospheric adventure in a large-scale setting where Soviet and Western science fiction are combined itself. As a humanity’s elite space trooper, you take on a heroic, action-packed adventure throughout the galaxy. Explore planets, protect colonies, and be the first to meet the unknown! Dive into the original story inspired by James S.A. Corey’s The Expanse series. As humanity’s elite space trooper, you take on a heroic, action-packed adventure throughout the galaxy. Explore planets, protect colonies, and be the first to meet the unknown! Explore the Galaxy Visit planets, discover new dimensions, survive hazard environments. Protect Humanity Fast-paced and rewarding combat. Face cunning enemies, defeat menacing bosses, and arm yourself with top-notch weaponry of your choice. Enjoy the view The beauty of Space awaits you. The beautiful and deep soundtrack, spectacular views of Cosmos, the mystery of alien planets, and the romance of space travels. True Sci-Fi experience Dialogs, cinematics, and the choice-driven story inspired by James S.A. Corey’s The Expanse series.",98,0.0,-12,1102,1,True,2020
32937,Shivering Hearts,2020-07-21,7.99,0,Mischa,Mischa,"Adventure,Casual,Indie","Explore a unique fantasy setting with your childhood friend, Rin, and uncover what ills are plaguing the village of Shivering Hearts. Become enraptured by a colourful cast of characters and experience beauty, heart-ache, romance, death, hope, nihilism, betrayal, regret, loss, and maybe even help someone on the verge of complete mental collapse. Features Beautifully detailed, hand-drawn watercolour landscapes and characters. An emotionally gripping story that reacts to your choices. Meet a cast of 17 characters, each with their own personalities, goals and dreams. The game is a complex web of intricate dialogue choices and cascading consequences. Almost every choice has unique dialogue and outcomes. No combat or leveling. This might seem strange to put as a 'feature', but I don't want to misrepresent the experience as a typical RPG, even though I would love to design such mechanics Free Demo Check out the free demo above for an exclusive ending! I believe demos are great for people to try out an experience and see if it resonates with them without committing to a price point. Why I made this Over the past 9 months, I created Shivering Hearts by myself with RPG Maker MV in my free time to show my artistic skills. I also wanted to create something that brings back the magic that I sorely miss from old school 1990s PC RPGs like Baldur's Gate 2, Fallout 1, 2, and Planescape; Torment. CLANNAD, Undertale, LISA: the Painful RPG, and Oneshot were also huge influences. Role Playing Games can be so much more than combat, stats, character builds and optimal play (however, I still value these game design aspects very, very much). I wanted to challenge myself to see if I can still create an engaging experience that doesn't have combat or leveling mechanics, within a 1 month period. That turned into 10 months. I wanted to make a game with deep conversation trees, memorable characters and an emotionally touching story. RPG Maker MV allowed me to create and bug-test very intricate dialogue trees that match the quality and scale of those older titles but at the fraction of the development time and with plenty of polish. I hope that I have done those games justice.",16,127.84,14,1258,0,True,2020
18005,Light Years Apart,2020-06-11,4.99,0,Choice of Games,Choice of Games,"Adventure,Casual,Indie,RPG","A rollicking adventure with pirates, spies, and snarky computers. Choose your music and blare it as you trade, sneak, and talk your way past a planetary blockade, smuggling a pair of weird siblings to a brand new home. Hurry, or there won’t be anywhere to go! Rock this 220,000 word space adventure with pirates, spies, and snarky computers. Choose your favorite music and jam your way from one crisis to the next. Meet interesting locals, drink exotic booze, and see a planet have sex with its moon. Choose whether to side with the sentient computer secretly behind the main government, or return to the rebels who oppose them. Solve the mystery of the weird siblings you took on as passengers and brought a bundle of trouble in the bargain. Play as male, female, or non-binary, and customize ROs when they appear.",8,39.92,4,1298,25,True,2020
35506,Dooria,2020-07-17,2.99,0,Paper Atom,Paper Atom,Indie,"This challenging puzzler immerses you in a strange world - and it’s up to you to figure out how it all works. There is no guidance. No hand holding. It’s an unusual and somewhat experimental game, that doesn't behave as you might expect. At its core it’s just atmosphere and puzzles. If that's what you fancy, then you're all set, but there are elements that give it an extra layer - a bonus for those who like to dig deeper. The puzzles themselves share some common principles, yet each has its own rules. There is a trial and error aspect to all of it, threaded with logic and three-dimensional thinking, and the rules are best discovered at a slow, methodical pace. There’s no rush, slow down, take your time, and enjoy the process. It's a personal piece. Though its features make it accessible to everyone, it will probably draw a very specific audience. Not sure that’s you? Please visit the game site to learn a bit more. For further information, feel free to join the Dooria Discord channel and ask your questions.",10,29.9,6,1262,0,True,2020
441,iB Cricket,2020-10-25,29.99,0,ProYuga Advanced Technologies Ltd,ProYuga Advanced Technologies Ltd,"Casual,Indie,Simulation,Sports,Strategy,Early Access","iB Cricket - THE WORLD'S MOST IMMERSIVE VIRTUAL REALITY CRICKET Immerse yourself in this highly engaging vSport with numerous levels, various environments, and challenging competitions. iB Cricket is highly intuitive and easy to learn. So, anyone irrespective of their age, gender or cricketing background can learn within 10 minutes and start having fun. Till date, more than 1.5 million balls have been played by people from 35+ countries , which include both cricketing and non-cricketing nations. 98% of them said that iB Cricket is amazing! iB Cricket has also received appreciation from 100+ world-class Cricketers . iB Cricket offers an immersive experience with breathtaking visuals, magnificent stadiums, customized commentary, cheering crowd and realistic celebrations every time you hit glorious shots out of the park. IMMERSIVE HIGH-RESOLUTION GRAPHICS Every pixel is so perfectly crafted that they seem real. The stadiums, the crowd and everything else make you feel like you’re in a real cricket world. ACCURATE PHYSICS iB Cricket is designed with great attention to detail, precise dynamics considering all the aspects matching the real sport. NUMEROUS BOWLING OPTIONS Face a variety of right-arm and left-arm bowlers. As you go forward, you’ll face more challenging bowling techniques like fast, medium pace, off spin, leg spin, inswing, outswing, off-cutters, yorkers. INTELLIGENT FIELDING Advanced built-in AI makes fielding very natural and seamless. You can also set the field positions as you bowl to your friends. REALISTIC ANIMATIONS All the movements and reactions of the bowlers, fielders and umpires are crafted with great perfection that adds a human element to the game. VARIOUS ENVIRONMENTS Choose among multiple stadiums, game modes, weather conditions, day/night match, and unlock special skins as you advance. iB Cricket is action-packed with exciting features to keep you entertained and engaged. Build your career, show your skills, rise to the top and become a vSport star. CAREER PROGRESSION Start from zero and become a pro. Build your profile by strengthening your skills. Earn SUPER RUNS, rise up in levels and advance your career. CHALLENGE YOUR FRIENDS Compete with friends and show off your skills. Strategise to set up fielding and bowling and knock all their expectations out of the park! BUILD YOUR VIRTUAL SQUAD As you level up, you can acquire bats and also build your squad with virtual players having a wide variety of skills. Ace any kind of match with your dream squad. GLOBAL LEAGUES AND TOURNAMENTS Compete in global leagues and tournaments. Play against the best in the world, experience the thrill of competitive vSports and rise to the top. Packed with the most exciting parts, iB Cricket gives you one of the best VR experiences. Step into world-class stadiums and live the sport! Recommended Headsets HTC Vive, HTC Vive Pro, Valve Index, Oculus Rift S, Oculus Quest (with link cable).",101,3028.99,89,1162,0,True,2020
14113,MeSnakeman,2020-08-11,3.99,0,Tomasz Sobczak,Tomasz Sobczak,"Casual,Indie","COOL, FAST and CRAZY. MeSnakeman is an arcade game that constantly tests your creativity as you play. The most important thing is having fun. Defeat yourself, fight your weakness using your skills. In the game you will find mechanisms known and liked from the classic Snake and much more. Find your own favorite way to play. The game offers 2 game modes, 7 unique main levels, each of which gives new opportunities to play. My first game, if you want to see the very first one, I invite you to play. There are super abilities and secret places available. I have much, much more in my plans, but I won't reveal any details now. gl&amp;hf Gamers!",0,0.0,0,1237,0,True,2020
20512,Wizard Lady,2020-04-23,0.99,0,IR Studio,IR Studio,"Casual,Indie",Help the beautiful girls to immerse themselves in their memories and remember the wonderful moments of their lives. This game is a classic memory game with several levels of difficulty and beautiful arts. All characters appearing in this game are over 18 years of age. Enjoy ;-) - Memory Game - Artworks - Nice music - Steam achievements Keyboard H: Complete Level,0,0.0,0,1347,42,True,2020
50001,Liquid Sunshine,2020-07-20,7.99,0,God As A Cucumber,God As A Cucumber,"Adventure,Casual,Indie","Liquid Sunshine A beautiful casual puzzle adventure platformer inspired by games like Lost Vikings and Limbo. Lost Vikings met Sin City, or is it Fear&amp;Loathing in Las Vegas? Guide a monkey, horse and a rhino through challenging puzzles, and discover the roots of their relationship through a full-blown comic book backstory. Each character has several abilities, and by combining their powers with one of their allies, they create a second tier of abilities. These will be necessary to get all three characters through the levels. Features Comic book The three playable characters are a monkey, a horse and a rhino Beautiful black and white art Controller support Achievements Cloud saving",3,23.97,1,1259,13,True,2020
45614,CyberHive,2020-11-03,9.99,0,Blazing Planet Studio,Blazing Planet Studio,"Adventure,Indie,RPG,Simulation,Strategy","Survive, gather resources, expand your crew, improve your starship, and pave the way through outer space – full of hostile races. Your path will consist of difficult choices and everyone will have an influence on the outcome. …and perhaps you might be able to solve the mystery of this universe. FLYING AMONG THE STARS You are the commander of the “Melistar” (“The Star Bee”), and you have a swarm of intelligent anthropomorphic bees. Your ship is your home, and your mission is to keep an eye on its fighting ability to repel enemy attacks; to stay on course, and to effectively collect resources to ensure that both the Queen and soldier bees have enough food; and, of course, to keep an eye on the status of your crew, whose members strive to get into trouble or arrange it. OTHER SPECIES The ship travels through an amazing universe full of strange insectoid races. Who you’ll be forming an alliance with, and who you’ll be fighting with, is largely up to you! The Merchant Guild fights the League of Smugglers; the intelligent Ants compete with Locusts for space colonies; the sinister cult of Blood Suckers spreads across the galaxy... We’ll have to fight and trade – and every one of these decisions can be a turning point in the story. SURVIVAL AND STORYTELLING You can try your hand at surviving. Space cycles alternate, resources run out – and the crew increases; but luck and accurate calculation are on your side! Competently upgrade your ship and set the right course – and you can stay alive for a certain amount of time, or maybe even break a record! If you like branching plots and world exploration – boldly immerse yourself in the storyline. The CyberHive universe is a mysterious and deep setting. Collect ancient artifacts and pieces of knowledge on distant planets about the past – and discover how the world turned out to be and what misfortune it faces. Maybe you can avert it... or not. MANY EVENTS As you try to find resources and survive, you will experience many events on the ship: from intrigues within the crew and problems with passengers, to a large contraband “set-up” or a collision with the ghost of a legendary pirate starship. Some events form a story, and some occur randomly. But the choices within each event will also have to be considered... ...Subjects with the waist of a wasp and a deadly sting; predatory rivals and faction battles; exploring the farthest corners of the galaxy; dangerous challenges and responsible decisions. Welcome to the world of CyberHive! Commander, we are counting on you.",37,369.63,17,1153,21,True,2020
46586,Warsworn: DRAGON OF JAPAN - EMPIRE EDITION,2020-05-25,19.99,0,Intersky Studios,Intersky Studios,"Action,Casual,Indie,Simulation,Strategy","Warsworn: Dragon of Japan is a real-time grand strategy game, created by a one-man development studio. Players will draft their own clans, compete in high spirit battles, and come up with epic strategies in order to unify Japan. Risky spy actions when used strategically can turn the tide of war. Spy actions that are discovered by the enemy will have a negative impact on your reputation and honor. Maintaining high honor and reputation is important for the success rate of diplomacy actions. Lower reputation and honor clan are more likely to be targeted by coalitions. Treacherous wills will have the most impact on your reputation and honor stats. Whether it is to combat nearby forces that might interfere, or overpower the opposition with numbers, both AI and player-controlled generals can bolster their military strength, by commanding a joint campaign of two generals. Players can upgrade their cites, regulate faction expenses, research, recruit and disband units, utilize learned character abilities, choose focuses, make use of spy and diplomacy actions, and devise custom war tactics. Initiating a Joint campaign with one of your generals is a good way to increase your fighting force. Yari Asigaru and Nagitgita Samurai are stronger against cavalry units and weaker against other sword units. Risky spy actions when used strategically can turn the tide of war. Spy actions that are discovered by the enemy will have a negative impact on your reputation and honor. Maintaining high honor and reputation is important for the success rate of diplomacy actions. Improving relations with nearby clans will help you avoid getting into a conflict with them. Generals in the recruitment pool with the treacherous attribute have a higher chance of betrayal. Berserker Mode drastically improves the health and attack strength of a unit. Shrines are the most efficient way to increase its activation rate.",30,599.6999999999999,-6,1315,0,True,2020
34900,Spooky Speakeasy,2020-12-21,0.0,0,Open Alpha,Open Alpha,"Free to Play,Indie","At Spooky Speakeasy, we’re all about making drinks and befriending monsters… That is, until the Big Bad Corporation shuts you down for good. You’ve got one week left on the premises, one week to do as much good as you can. Use your sharp bartending wits to create creepy cocktails and magnificent mixes to your customers’ satisfaction, all while helping out your newfound friends. What will become of your bar? Play Spooky Speakeasy to find out!",38,0.0,30,1105,0,True,2020
49308,MusicWave,2020-05-01,0.0,0,Stephen Joseph,PUREHEART,"Action,Casual,Free to Play,Indie,Early Access","Lose yourself in a sea of vibrant lights as you tap along to your favorite electronic music. Music Wave is a challanging Rhythm game for Electronic Dance Music that uses the home row of the keyboard. Players can create, share and download custom tracks through use of third party tools. With a modern skin and beautiful effects, each song will captivate your senses. Gameplay Ranging from difficult to easy, players can play through various EDM songs using ten keys from the home row of the keyboard. Through pressing notes as they traverse across the activation area, players accumulate score. Missing a note or pressing the wrong key losses life whereas hitting notes in succession heals the player. Score is accumulated from both streak and precision. Hitting notes in a row builds streak which applies to the base note value. Base note values are determined by the accuracy of the press. There are three tiers of accuracy. Players must master both precision and consistency to score high. Custom Songs Players can easily create, share, and download custom songs through use of third party tools. This means any song can be turned into a MusicWave track. Songs are generated from midis allowing players to use their favorite midi editing software to create tracks. For more information on creating songs, see the game website. Career Mode There are plans for a career mode, or standard set of songs that grow in difficulty. Unlock new songs by scoring higher in the already unlocked songs. All score in career mode goes towards your career score which can be compared against the world for a global ranking in skill.",61,0.0,17,1339,6,True,2020
43144,Chess++,2020-08-21,2.99,0,JLogical Games,JLogical Games,"Casual,Strategy,Early Access","With a new piece, a whole new moveset, and a new dimension, Chess++ is the most big-brain game you'll ever play. Get started by going through the tutorial. It will teach you the rules and the new moves for each of the pieces. Afterwards, get some practice by playing against the easy CPU. Once you beat that, really challenge yourself with the hard CPU. If you've got a friend willing to play, challenge them as well!",4,11.96,4,1227,0,True,2020
15010,Shield of Shalwend,2020-03-14,4.99,0,Enigma Games,Enigma Games,"Action,Indie","Join Shalwend, Brightblayde, and Danjirus as they attempt to defend a castle in Elf territory for 25 days. This story of bravery, adventure, and humor is based on true events that culminated in Shalwend being proclaimed as a Wargod. As you kill wave after wave of elven drones, you will be rewarded higher standing in the pantheon of Norse gods. Though their numbers are great, you are armed with Shalwend’s lightning quick reflexes and tremendous strength. Time your attacks and unleash your rage using the power of the Wargods!",3,14.97,1,1387,0,True,2020
58363,RollerCoaster Tycoon® 3: Complete Edition,2020-09-24,7.99,75,"Frontier Developments,Aspyr (Mac)","Frontier Foundry,Aspyr (Mac)","Simulation,Strategy","Your Park. Your Way Whatever you want to create, RollerCoaster Tycoon 3 gives you the tools and freedom to build the amusement park of your dreams. Manage like a tycoon and make your way to the top Control park finances, shops, services and staff to succeed in dozens of scenarios. Become a true tycoon and embark on your promising new career, or create your ideal park without money woes in sandbox mode. Satisfy your guests’ needs and keep your park running smoothly to succeed. Get ready to get ‘Soaked!’ and venture into the ‘Wild!’ This complete edition includes all content from both Soaked! and Wild! expansion packs. Relish the added challenge of creating and managing exhilarating waterparks and spectacular animal habitats. Enhanced for PC Play RollerCoaster Tycoon 3 in widescreen for the first time with full 1080p resolution and increased compatibility for new PC hardware. Ride the Rides Ride your creations with RollerCoaster Tycoon 3’s signature coaster cam. Packed full of content You’re free to fill your bustling park with more than 300 coasters and rides, 500 scenery pieces, 60 shops and services, and 20 animals to rear and raise. Peep Designer Create your own guests and experience your creations through their eyes MixMaster Wow your visitors with custom laser light and firework displays to delight and dazzle. Please note: The following languages are not supported on the Mac version: Italian, Spanish – Spain, Danish, Dutch, Finnish, Norwegian, Swedish",1362,10882.38,709,1193,0,True,2020
