index,Name,Release date,Price,Average playtime forever,Developers,Publishers,Genres,About the game,Estimate users,Estimated gross profit,Review score,Total days,Extras trophy,Operating System,year
21728,The Binding of Isaac,2011-09-28,4.99,1288,"Edmund McMillen,Florian Himsl",Edmund McMillen,"Action,Adventure,Indie,RPG","When Isaac’s mother starts hearing the voice of God demanding a sacrifice be made to prove her faith, Isaac escapes into the basement facing droves of deranged enemies, lost brothers and sisters, his fears, and eventually his mother. The Binding of Isaac is a randomly generated action RPG shooter with heavy Rogue-like elements. Following Isaac on his journey players will find bizarre treasures that change Isaac’s form giving him super human abilities and enabling him to fight off droves of mysterious creatures, discover secrets and fight his way to safety. Key features: Randomly generated dungeons, items enemies and bosses, you never play the same game twice. Over 100 unique items that not only give you powers but visually change your character. 50+ enemy types each with the ability to become 'special' making them extra deadly but they also drop better loot. Over 20 bosses. 4 full chapters spanning 8 levels 3+ unlockable classes Multiple endings Tons of unlockable items, enemies, bosses and more.",54521,272059.79000000004,49266,4477,100,True,2011
47463,BRINK,2011-05-09,0.0,276,Splash Damage,Bethesda Softworks,"Action,Free to Play","Brink is an immersive first-person shooter that blends single-player, co-op, and multiplayer gameplay into one seamless experience, allowing you to develop your character whether playing alone, with your friends, or against others online. You decide the combat role you want to assume in the world of Brink as you fight to save yourself and mankind’s last refuge. Brink offers a compelling mix of dynamic battlefields, extensive customization options, and an innovative control system that will keep you coming back for more. Brink takes place on the Ark, a man-made floating city that is on the brink of all-out civil war. Originally built as an experimental, self-sufficient and 100% “green” habitat, the reported rapid rise of the Earth’s oceans has forced the Ark to become home to not only the original founders and their descendants but also to thousands of refugees. With tensions between the two groups growing, Security and Resistance forces are locked in a heated battle for control of the Ark. Which side will you choose? KEY FEATURES: Not Just Another Hero – Brink's advanced player customization offers a near-endless combination of looks for your character – allowing for the appearance of your character to be truly unique. As you progress through the game and acquire more experience, you’ll have even more opportunities for customization. Two Sides to Every Story – Choose to fight through the single player campaign as either a member of the Resistance or the Security and then take your same character online to play cooperatively or competitively against other players. Blurring the Lines – Take your unique character online at any time you choose! Brink allows you to seamlessly move between your single player campaign, co-op with friends, and intense multiplayer action. Multiplayer takes the story online where you can play with up to seven other people (or AI characters) cooperatively as you take on the opposing faction or with up to 16 players competitively. Play SMART – Brink uses the familiar shooter controls that you’re used to, without frustrating, artificial constraints and adds a new feature: the SMART button. When you press the SMART button, the game dynamically evaluates where you’re trying to get to, and makes it happen. Whether you’re a seasoned FPS veteran or someone just getting started, you’ll be able to make more intelligent decisions during the fast-paced action with SMART. Context-Sensitive Goals and Rewards - Objectives, communications, missions, and inventory selection are all dynamically generated based on your role, your condition, your location, your squad-mates, and the overall status of the battle in all gameplay modes. You’ll always know exactly where to go, what to do when you get there, and what your reward will be for success.",7252,0.0,1731,4619,46,True,2011
38178,SpaceChem,2011-03-02,9.99,341,Zachtronics,Zachtronics,"Indie,Simulation","Zachtronics is back with an ambitious new design-based puzzle game. Take on the role of a Reactor Engineer working for SpaceChem , the leading chemical synthesizer for frontier colonies. Construct elaborate factories to transform raw materials into valuable chemical products! Streamline your designs to meet production quotas and survive encounters with the sinister threats that plague SpaceChem . KEY FEATURES: Over Fifty Mind-bending Puzzles! An original soundtrack by Evan Le Ny, whose music was featured in The Codex of Alchemical Engineering! Twenty challenging achievements!",4705,47002.95,3939,4687,21,True,2011
47763,Worms Crazy Golf,2011-10-19,9.99,18,Team17 Digital Ltd,Team17 Digital Ltd,"Sports,Strategy","Worms™ Crazy Golf is a hilarious mixture of the explosive action of Worms™ and the puzzle-based challenges of crazy golf! All of the trademark Worms™ humour, comic violence, and cartoon visuals are present, combined with addictive yet accessible golf gameplay. With extensive and re-playable single-player options, and hot-seat multi-player for up to 4 players, this is not just a load of balls! Key Features: EXTENSIVE SINGLE-PLAYER CONTENT: Single-player career mode - x3 18-hole courses - Britannia, Pirate Cavern and Graveyard, with Steam Achievements. Single-player challenge mode - x15 challenges with leaderboards. LOCAL MULTI-PLAYER ACTION: Hot-seat multi-player for up to 4 players. HIGHLY RE-PLAYABLE PUZZLE-BASED GAMEPLAY: Crazy golf! Navigate the hilarious, and increasingly challenging, holes in unique ways with interactive objects, utilities and ball spin. WORMS™ HUMOUR AND CHARACTERS: Worms™ humour! Exploding sheep, teleports, ball-whacking Old Women, ball-stealing moles, mines, magnets and even new bats! CRAZY CUSTOMIZATION: Customize the name, hat, club, speech and balls of your worm, and earn in game cash to unlock even more customization options.",611,6103.89,377,4456,29,True,2011
21680,Ironclads: Schleswig War 1864,2011-06-21,9.99,0,Totem Games,Strategy First,Strategy,"The Danish government wanted to annex the duchy of Schleswig to the Danish kingdom while the Prussian government, for internal political and strategic reasons, wanted Schleswig to finally became a part of Germany. A key element of Denmark's war strategy was the blockade of Germany's Baltic sea ports, thereby disrupting German overseas trade and hindering Prussian naval operations in support the Prussian army. The supreme commander of the Prussian army insisted that the navy attempt to breach the blockade.",25,249.75,-9,4576,0,True,2011
2909,Real Warfare 1242,2011-11-30,3.99,23,Unicorn Games Studio,Fulqrum Publishing,Strategy,"Russia during the XIII century was a huge state, much larger than any other European country. Split by internal conflicts, and yet standing strong against numerous outer threats, it was attacked by the infamous Mongol Horde. They came suddenly and pierced through the country like a blazing arrow. The native people fought valiantly, led by a fierce warrior and prince, Prince Alexander Nevsky. Real Warfare: 1242, is a realistic real-time strategy game based on authentic historic events. It invites you to experience the glorious times of princes, knights and vast battles. The player’s goal is to direct Alexander Nevsky through meticulously recreated historic battlegrounds and achieve the greatest of victories by repelling the attacks of Teutonic and Swedish knights, bringing Lithuania to peace and eliminating every single invader in 1242. Key features: The engine incorporates state-of-the-art technologies used in real-time strategy titles Vivid, lifelike real-time graphics Carefully maintained historic realia Vast territories to conquer and control Significant level of depth and in-game freedom Improved unit animation (with the transition to motion capture)",87,347.13,7,4414,0,True,2011
47489,Puzzler World 2,2011-10-24,4.99,67,Ideas Pad,Puzzler,"Casual,Indie,Strategy","The highly anticipated sequel to last year’s PC hit, Puzzler World 2 brings more puzzles, new games, fun rewards and an all new Master Mode. Created by the same team that developed the original Puzzler World, the team were able to flex their development muscles and improve on every section in the game. With a revised selection of puzzles and mini-games, brand new Master Mode, a new reward structure and the inclusion of trophies – Puzzler World 2 takes the highly addictive franchise to a whole new level! Each puzzle completed unlocks a bonus game which in turn rewards the player with the all-new prize wheel. Players spin the wheel and see what prize they can earn. Players can win hint tokens that can then be used to buy help if they get stuck on tricky puzzles. Puzzler World 2 also allows players to unlock special Master Mode puzzles which provide player’s with even tougher challenges. Key features: Over 1200 new puzzles and bonus games from the world’s leading supplier of puzzle content - PML Play a wide variety of different puzzles, including; Wordsearch, Fitword, Sudoku, Crossword, Hide and Seek, Link-a-Pix, Backwords, Silhouette and Pieceword Unlock additional bonus games – Picture Quiz, Splitwords, Chain Letters, Colour-In, Sum-Up, Jigsaw, Hangman, Chain Letters and more!",219,1092.81,119,4451,17,True,2011
46075,SkyDrift,2011-11-21,9.99,85,Digital Reality,HandyGames,"Indie,Racing","Get closer than ever before to the world of adrenaline pumping sky-racing where flyboys can test and master their flying and combat skills against the deadliest opponents! Admire amazingly detailed terrains. Unlock state-of-the-art planes and personalize them with unique racing skins. Be the first on the single and multiplayer challenges, where possibilities are limited only by your own imagination. The goal is simple: If you can’t overtake them, shoot them down! Key Features: Eight Modern Planes to Fly: Choose from eight modern, state-of-the art airplanes turned into killing machines, each with four different skins for a total of 32 unique racing skins. Six Power-ups! Capture up to two different powers in your plane’s arsenal, then collect upgrades to increase the strength of those existing powers. Strategy becomes key as you must choose which powers to keep, which ones to upgrade and which ones to convert into Boost energy Stunning Visuals: Race through scenic venues like the Grand Canyon, Alaskan Terrain and Hawaiian Islands, created with beautiful, vibrant colors. 8-person Multiplayer: Take your friends down online in this fast and furious battle. Three Unique Game Modes: Power Race Mode is high-speed racing paired with power-ups; Speed Race Mode where players navigate the course through ring targets that accelerates plane speed and Survival Mode where pilots race against the countdown clock and each other.",1082,10809.18,835,4423,14,True,2011
40590,Gunstar Heroes,2011-01-26,0.99,0,SEGA,SEGA,Action,"The Gunstar family are the protectors of the planet Gunstar 9. After many years of peace, vicious dictator Colonel Red kidnapped the Gunstar twins’ older brother and used mind control to make him his slave. Now, with the aid of the Mystical Gems, he’s threatening to release Golden Silver the Destructor from the Gunstar 9 moon, with apocalyptic consequences!",17,16.83,15,4722,0,True,2011
9069,Dawn of War II: Retribution – The Last Stand,2011-04-20,9.99,0,"Relic Entertainment,Feral Interactive (Mac/Linux)","SEGA,Feral Interactive (Mac/Linux)",Strategy,"Dawn of War II, Last Stand is a three player cooperative survival mode that is also available as a stand-alone game! You select a single hero and face off against waves of enemies with up to two other teammates. Play as one of the six available heroes and gain experience points to level up and unlock new wargear abilities. Customize your character’s abilities to create the ultimate build and fight off twenty waves of increasingly devastating enemies. These are not the usual heroes known from the campaign. These are super-powered characters that are capable of killing dozens or even hundreds of enemies during a game. How long will you last In the Grim Darkness of the Far Future where there is only War? Key Features Heroes: Farseer, Mekboy, Captain, Hive Tyrant, Chaos Sorcerer, Lord General Progression: Gain experience with every battle and level up each race’s chosen hero Customization: Customize your hero with unique wargear and abilities to create your own unique build Co-op: Team up with two other friends and master each arena’s waves of enemies Leaderboards: Track your rating against other players and see how your build matches up Maps: Play on two distinctive maps and hold the ground against 20 waves of enemies Chaos Sorcerer The Chaos Sorcerer is an offensive spell caster, who makes between teleportation and even more destructive abilities. This hero is recommended for more experienced players since he can be very fragile. He can be played as support hero, as a damage dealer or hybrid of both. Farseer The Farseer is mainly a support hero that relies on her capabilities to cast protective buffs as well as hide her allies or teleport them away from danger. The main abilities of the Farseer are Confuse and Veil of Tears which causes enemies to attack each other. The Farseer is also capable of cloaking and teleporting friendly units. Mekboy The Mekboy is a ranged teleporting damage dealer. This hero is easy to start with as the required equipment becomes available early in the progression system. He can also be used as a suicide bomber that unleashes devastating amounts of damage. Captain The Captain is an all-round hero that is good in ranged and melee combat, while various abilities are mainly focused on melee combat. This hero is able to call-down the might Dreadnought to support him and his allies against the enemy invaders. Lord General The Lord General is a defensive specialist who is capable of deploying different types of buildings and infantry squads to assist him and the team. Equipped with these abilities this hero allows the player to explore many different strategies that lead to victory. Hive Tyrant The Hive Tyrant is a slow but hero that cannot be suppressed or knocked down. This hero’s strength lie within his brutal melee weapons that will slice enemies apart and his ability to summon units of Tyranids to the battlefield make him a powerful addition to any team. Shas’O Commander The Tau Commander is an offensively potent hero that fires at range and is vulnerable in melee. In order to compensate for his melee weakness the hero has the ‘unshakable’ trait permanently active and carries a jump ability that enables him to stay on range to his foes. NOTE: The Shas’O Commander is not part of the Last Stand offering and has to be purchased separately here: /",29,289.71,27,4638,7,True,2011
20696,Dinner Date,2011-03-01,3.99,27,Stout Games,Stout Games,"Indie,Casual","Julian Luxemburg has prepared a dinner for two at his place – but things go awry when the date does not show up and he is left waiting at his dinner table, the clock’s ticking growing unbearably loud. „Dinner Date” is the character portrait of Julian: by becoming his subconsciousness you gain a clear vantage point on the worries which take a hold of him. As the wait for the beautiful girl grows longer it becomes evident that Julian’s real problems may not even begin originate the girl: what of his work and his boss? And what of the headhunter, his fascination with Byron and his friendship with Jerry who, all things considered, was ultimately the person who pushed Julian to go on this date? You are not merely listening – in the unprecedented role as his subconsciousness you tap the table, look at the clock and, as Julian bares more of his mind, reluctantly start to eat, your actions resonating with Julian’s thoughts to form an absolutely singular form of intimacy. In this manner you will experience „Dinner Date”: with some glasses of wine, some bread, some soup - and with a clock which slowly mocks the constant wait for when she comes, this elusive girl who will solve everything. Key features: Julian’s story lasts a fully voiced 25 minutes and is told through various unique animations, set in a real-time 3d environment with the unique interface of playing as a subconsciousness, the first of its kind. The game is complimented by an original score, written by Than van Nispen tot Pannerden. At the Independent Game Festival 2011, „Dinner Date” has been nominated for the Nuovo award, an award which ‘honors abstract, shortform, and unconventional game development which advances the medium and the way we think about games.’",825,3291.75,76,4688,0,True,2011
52531,Chantelise - A Tale of Two Sisters,2011-07-29,9.99,82,EasyGameStation,Carpe Fulgur LLC,"Action,RPG,Indie","Five years ago, a witch's curse beneath the red moon turned Chante into a fairy. Now she and her sister Elise search for a way to transform her back into a human, and in their travels they come across a particular town, which is home to a number of nearby ruins, as well as a peculiar shopkeeper named Aira, and a strange, mercurial fortune-teller who calls herself Elma. Could this place hold the key to returning Chante to normal? Or will it lead to more answers than our two sisters ever wanted to know?... Key Features A classically-styled action-RPG title for the PC! A treasure to find in every single area! Inventive boss fights to challenge the player! Full controller support, including full Xinput trigger and right-stick camera control support! Five core dungeons, plus two bonus dungeons! Hours and hours of gameplay! Fishing! With collectible fish!",670,6693.3,333,4538,0,True,2011
58757,E.Y.E: Divine Cybermancy,2011-07-29,9.99,587,Streum On Studio,Streum On Studio,"Action,Indie,RPG","As a member of the strange secret society E.Y.E, you wake up after a fight in which your fellow teammates were killed. E.Y.E, an armed branch of the Secreta Secretorum is attempting a coup against the all-powerful Federation, a coalition of several worlds and planets that rule with an iron fist. To complicate matters, E.Y.E itself is plagued with its own internal conflicts between the Jian faction and the Culter faction, to which you belong. Your loyalties are torn between Commander Rimanah, your superior and the chief of the Secreta who is a separatist with an unstoppable ambition, and the 'Mentor' your friend and instructor. The 'Mentor' tries at all costs to unite the two rival factions. In doing so, you are thrust into the middle of a fratricidal war frought with political conspiracies and quests for power in which different groups and megacorporations are implicated. These troubles set the stage for an attack by an unknown force bent on destroying humankind. Key features: Multiplayer co-op modes directly influence solo play, and vice-versa. The limits of solo and multiplayer games are finally left behind. Psychological and mental trauma management. 25 weapons, different shooting modes, dynamic precision, drilling shots, iron sighting, extended zoom. Complete hacking system with game play impact 9 devastatingly subtle PSI powers. More than 20 NPC with non-scripted, fully reactive and efficient AI, endowed with a sense of initiative. Bloody close combat with technical detail. Incredible physical movement realism thanks to Source Engine physics. Excellent replayability - primary and secondary missions, dynamic environments, non-linear level progression, and random NPC spawn, type and appearance. Death doesn't penalize players: no need to restart the current mission. Open-level gameplay for hours of fun without reloading.",6987,69800.13,4784,4538,100,True,2011
58520,Lume,2011-05-09,5.99,23,State of Play,State of Play,"Adventure,Casual,Indie","Lume : An illuminating puzzle adventure! With a set built entirely out of paper and cardboard, and sumptuously filmed, Lume is a game with a style unlike any other. Power to your grandad’s house has failed. What’s more, he’s nowhere to be seen. Immerse yourself in Lume’s photoreal world, solve perplexing paper puzzles to help restore the power, and uncover a deeper mystery behind the blackout. This game forms Part 1 of a larger, ongoing story.",487,2917.13,-41,4619,0,True,2011
6329,Alien Hallway,2011-08-19,4.99,1,Sigma Team Inc.,Sigma Team Inc.,"Action,Casual,Indie,Strategy","Alien Hallway is a totally new action- strategy shooting game for the PC developed by Alien Shooter series makers, Sigma Team company. Here, in Sigma's adrenaline-fueled game, players measure stamina with a never-ending stream of green creatures within the borders of a special military mission. The rules are severe and the fate of Humanity is put on the line. Control an entire army in a challenging single-player campaign mode with a simple click of the mouse. With an approachable interface, players can go through a three-dimensional battlefields destroying the enemies with superpowered weapons, throwing various types of grenades, using airstrike skill, and upgrading both the base and the units. Players make serious decisions saving the soldiers and earning gold bonuses which are vital in this intense confrontation. Constantly changing settings and glow effects mixed with heavy, rythmic music add life to the game and keeps you captivated - you'll be hooked! Key features: Dynamic Single-Player Campaign - A Captivating atmosphere of unknown Planets full of suspense and tension serves as an arena for endless fights between Humans and Aliens! Easy Mouse Control - Easy to learn controls make the game attractive for all kinds of players - Attack, upgrade, and buy items with just a click of the mouse. Plain Navigation - Explore the battlefield effortlessly by simply moving the mouse sideways. Scroll the mouse-wheel to zoom. Unlimited ability to upgrade your skills and weapons - Players are able to intensify skills by upgrading the base and the units in the shop: unlock blocked slots, increase air strike skills, add gold bonuses, decrease cool times, upgrade turrets and expand energy cell capacity. Unique characters - What's unique? Watch classic green-headed aliens. The whole race from larva till adults is reproduced.",289,1442.11,64,4517,20,True,2011
53366,A.R.E.S.: Extinction Agenda,2011-01-19,4.99,107,Extend Studio,"Extend Studio,ORiGO GAMES","Action,Indie","A.R.E.S.: Extinction Agenda is the first chapter in a full featured episodic hardcore action packed side scrolling platformer, in the traditions of retro classics, where you play as Ares, a combat robot created for the sole purpose of saving humanity. Can you live up to the task or will you be reduced to nuts and bolts? You are Ares, the first Zytron immune robot. A symbol of how far human technology has come, you are the most advanced robot in existence; built to run faster, jump higher, and fire quicker. In addition to these core attributes, your design includes a system for converting spare parts and resources into valuable items, armor, and weaponry. You will need to use everything at your disposal in order to reach and rescue the survivors aboard the Zytron infected space station. Key features: Play through various locations in the A.R.E.S. universe, each a beautiful, unique, 3D environment with challenging obstacles. You are the ultimate weapon with the ultimate sidekick – Collect the secret items and get power up to become a perfect weapon. Come face to face with colossal opponents, learn their patterns to defeat them in battle. Destroy enemies, collect their parts, and then recycle them to make incredible items, including health packs, ammo, and weapon upgrades.",873,4356.27,334,4729,26,True,2011
