index,Name,Release date,Price,Average playtime forever,Developers,Publishers,Genres,About the game,Estimate users,Estimated gross profit,Review score,Total days,Extras trophy,Operating System,year
12223,Sine Mora,2012-11-09,0.0,75,Digital Reality,HandyGames,"Action,Indie","Sine Mora is a horizontal shoot'em up that provides a unique take on challenge, where time is the ultimate factor. Mixing classic shooter sensibilities with contemporary presentation, Sine Mora is a gorgeous shoot'em up that offers a Story Mode that weaves an over-the-top tale and an Arcade Mode that provides deep, satisfying gameplay to challenge fans of the genre. With many ways to manipulate time, Sine Mora features over 50 weapon combinations to complete each beautiful stage that form fits to the player's skills with scaling difficulty. Soundtrack composed by Akira Yamaoka and featuring boss designs by Mahiro Maeda. Key Features: Engrossing story integrated seamlessly into the action to elevate the user experience Unique, time extension based gameplay 7 beautifully crafted, diverse stages Over 50 different weapon combinations with time manipulating devices Great accessibility - Story Mode is tailored to not scare away absolute newcomers to the genre Risk and reward - multiple difficulty levels in Arcade Mode with deep scoring and hidden rank system for the more experienced players Music composed by Akira Yamaoka, Sound Director of Silent Hill and Shadows of the Damned Featuring boss designs by Mahiro Maeda, one of the most prominent Japanese anime creators (Blue Submarine No. 6, The Animatrix - The Second Renaissance, Kill Bill: Vol. 1)'",926,0.0,588,4069,10,True,2012
12594,Avernum 6,2012-05-11,4.99,1,Spiderweb Software,Spiderweb Software,"RPG,Indie","Avernum is one of the great tales of indie gaming, an epic series of fantasy role-playing adventurers set in an enormous, subterranean nation. Avernum is a land underground, a subterranean nation full of rogues, misfits, and brigands, struggling for survival and wealth in the monster-infested darkness. Avernum 6 is the final chapter in the Great Trials Trilogy, three games that tell the tale of your weary land’s final destiny. Avernum 6 is the final game in the long-running, award-winning Avernum series. Explore a gigantic world, with a fascinating storyline, hundreds of quests, multitudes of side dungeons, and many hours of adventure. The game features clever enemies and dozens of interesting scripted encounters. Learn over 50 spells and battle disciplines. Hunt for hundreds of magical items or craft your own powerful artifacts.",65,324.35,53,4251,0,True,2012
53886,Sins of a Solar Empire®: Rebellion,2012-06-12,39.99,576,"Ironclad Games,Stardock Entertainment",Stardock Entertainment,"Action,Indie,Simulation,Strategy","The Next Installment to the Award-Winning RTS. While many were hopeful that diplomacy would finally end the war, differing opinions on what should be done, along with the depleted power of the controlling factions, has led to a splintering of the groups involved. The loyalist members of the Trader Emergency Coalition adopt a policy of isolation, focusing on enhanced defenses to ride out the rest of the war. Those who rebel against the coalition take on a purely militant view, coming to the opinion that the only way to bring peace is by ultimately crushing all who oppose them - especially xenos. For the first time in their history, the war creates a schism in the Advent Unity. The loyalists seek to continue their policy of revenge against the Traders, and to assimilate all others to the Unity’s influence. However, others amongst the Advent suspect that a corrupting influence from within has diverted the Unity from its proper destiny. The divide created in the Vasari Empire is less pronounced, but just as severe to their people. With the Vasari now practically frantic to move on to new space, the loyalist faction abandons cooperation and decides to take the resources they need by any means necessary. Having accepted the need to work together, the rebel faction feels that their best chance for survival is to work with the other races and bring them along to flee the approaching enemy. Take the battle for galactic supremacy to its ultimate level in Sins of a Solar Empire: Rebellion – a standalone RT4X game that combines the tactics of real-time strategy with the depth of the 4X genre (eXplore, eXpand, eXploit, eXterminate). Key features: New Factions : Decide whether to play as a Loyalist or Rebel – each unlocks new technologies, ships and play styles for each race. New Titan Class Warships : Mighty titans enter the fray of the war to tip the scales of power. Each faction may field their own unique titan, drawing upon unique strengths and abilities on the battlefield. New and Updated Capital Ships : A new capital ship joins the fleet for each race to offer even more tactical options. Additionally, all existing capital ships have been upgraded to four levels for their abilities, allowing players to focus their ships along specific strengths. New Corvette Class Ships : Small and maneuverable, each faction has developed a new light attack craft to harass enemy forces. Updated Visuals : Updated graphics, particle effects, lighting and shadows, race specific UI and other enhancements make the Sins’ universe look better than ever. New Victory Conditions : Take multiple paths to victory including – Military, Diplomatic, Research, Last Flagship Standing, Last Capital Standing and Occupation. New Audio : More than 60 minutes of original music, countless new sound effects and dozens of new voice overs help bring the drama of battle to new levels of immersion. Tutorials : New and updated tutorials make it easy for both experienced and new players to quickly start building their own solar empire. Plus, a number of optimizations that provide better performance than ever before!",14956,598090.4400000001,12330,4219,73,True,2012
21161,Deadlight,2012-10-25,14.99,243,"Tequila Works, S.L.",Xbox Game Studios,"Action,Adventure,Indie","The world has ended. There is no hope. No new beginning. Only the survivors. DEADLIGHT follows the journey of Randall Wayne, a man searching for his family across Seattle during the aftermath of a 1980s event that has decimated life on earth. This visually stunning Cinematic Survival Platformer will challenge you to run, jump, climb, and struggle for your life as you look for answers and the ones you love. Key Features: A beautiful deadly world where a misstep means death. Sharpen your surviving instinct and learn to turn the environment from foe to ally. In this hopeless world, an ordinary man, Randall Wayne, will reveal himself as a natural born survivor. Think. Mindless shooting is never a good idea: there are much more walking corpses than bullets. Be smart and avoid direct confrontations whenever you can. A suggestive world of darkness. 3D highly detailed models and environments mixed with 2D sidescroller old school gameplay to create a vintage 2.5D Cinematic Platformer. Unable to escape from the horror of this dying world, Randall Wayne's journey will lead him to Seattle, in a strange search beyond his own survival. HD graphics that enhance the immersion and atmosphere of a dead world New NIGHTMARE difficulty mode from the 80s. Totally rad! Tons of extras, making of videos, unreleased concept art and more!",12178,182548.22,7068,4084,32,True,2012
26900,Gateways,2012-09-13,4.99,34,Smudged Cat Games Ltd,Smudged Cat Games Ltd,Indie,"From the creative mind behind The Adventures of Shuggy comes an exciting new retro-styled 2D platformer, a winner of Dream Build Play 2012 and a top 50 game of 2012 according to Game Informer. Grab the gateway guns and explore a huge lab filled with mysterious puzzles in this classic platforming adventure. Use gateway technology to leap from one place to another, change size to explore small passages or defeat large enemies, walk on walls and ceilings to reach new areas and even travel in time to work together with past echoes of yourself. Move seamlessly between different areas of the vast labyrinthian map with no waiting for loading screens as you explore and discover new power ups. Use each of your new abilities to progress further, unlock shortcuts and find even more power ups. Can you escape? Key Features Travel across a room instantly using gateways. Change size using the resizing gateway gun. Interact with your past echoes using the time travel gateway gun. Walk on walls and ceilings using the rotation gateway gun. Sprawling open-world design. Use Gateway's sophisticated help system to discover if you can solve a puzzle and even watch the solution played out in front of you.",233,1162.67,192,4126,18,True,2012
10602,Fray: Reloaded Edition,2012-06-19,0.0,0,Brain Candy,Brain Candy,"Action,Strategy,Indie","Fray:Reloaded Edition is a fully simultaneous, turn-based multiplayer strategy game. Set in a dystopian future in the year 2098 where human interaction is confined to virtual reality modules, three mega-corporations vie for control of Earth. Within the combat module, Fray, pledge allegiance to one of the corporations and take control of a squad of four soldiers from six classes with unique weapons and abilities. Choose your squad wisely, assign actions and when the turn timer is up, watch the action play out in real-time cinematic fashion. Combining the strategy elements of turn-based games with the speed and action of a shooter, Fray: Reloaded Edition is a rare hybrid that offers a fresh and exciting gameplay experience. Choose and equip your squad, execute your moves and predict your enemy's actions. Are you ready to enter the fight? With Fray: Reloaded Edition, experience the game like never before with new special effects, a new user interface, solo maps, complete class and weapon rebalance, matchmaking and much more. You will also have access to the game's Original Soundtrack composed by electro band Sound Washed! Key Features Create your own squad with 6 unique Classes (Assault, Tank, Medic, Sniper, Support and Shadow) Over 20 different weapons and equipment, ranging from the classic Line Launcher to the Orbital Strike or the destructive Quake 20 unique maps 2 to 4 players XP and credit system Intricate leveling system for each Class Online leaderboard Solo Training maps",50,0.0,-48,4212,64,True,2012
23272,Lunar Flight,2012-04-10,14.99,126,Shovsoft,Shovsoft,"Indie,Simulation","Explore the most realistic and beautiful realtime simulation of 'Lunar Flight' in this unique and challenging game. Experience the heart pounding sense of dread as you deliver supplies to moon bases with only seconds of fuel to spare! A modern take on the classic arcade game, Lunar Lander, Lunar Flight extends the experience to a fully fictionalized and accessible lunar module simulator providing a variety of mission types involving transporting cargo, acquiring data at survey locations and locating lost cargo. Completing missions earns experience points and money to be used to refuel, repair and upgrade the lunar module. In addition to missions there are time trial challenges complete with online leader boards and a globally ranked ‘pilots’ leader board, ranked by experience. To round out the game there are a variety of achievements to provide additional challenges and objectives. When you think you've got what it takes, head online and go head to head in deadly combat against the best pilots in the world in Lunar Flights Multiplayer mode. A truly unique and challenging flight simulation experience, Lunar Flight will give you many hours of immersive, addictive and rewarding gameplay. Key features Track IR Support Authentic Newtonian space physics Addictive, challenging Simulation Earn money and experience from Transport, Survey &amp; Lost cargo recovery missions Purchase Upgrades and Action items for the Lunar Module Online Time Trial and Pilot Experience Leader boards Online Multiplayer with Weapon Systems Random mission generation 51 Achievements Spectacular graphics and effects Award Winning Soundscape Unique Quad view display Comprehensive Replay System Default X360 Controller Support Support for multiple Input Devices (HOTAS)",634,9503.66,404,4282,51,True,2012
30325,Guns of Icarus Online,2012-10-29,4.99,344,Muse Games,Muse Games,"Action,Adventure,Indie,Simulation","Guns of Icarus Online is the original PvP steampunk airship combat game that laid the groundwork for the expanded Guns of Icarus experience, Guns of Icarus Alliance . Slip the surly bonds of earth and take to the skies as a bold Captain, fearless Gunner, or cunning Engineer. Raising the stakes on team-based PvP combat with an emphasis on strategic competition and team play, Guns of Icarus Online is all about teamwork, tactics, and fast-paced action. With a good ship and the right crew, you can conquer the skies! A vivid steampunk world Lumbering, heavily-armored airships bristling with guns patrol the skies above a land ravaged beyond repair by an out-of-control industrial revolution. Build your own airship Starting from a selection of basic hulls, players can mix and match hundreds of custom parts to create their own unique airship, then assemble a crew to fly it. Your ship is your life Your ship is your collective life bar - when the ship goes down, the crew goes down with it. Every member of the crew plays an integral role in not only maintaining the integrity - “life” - of the ship, but also weakening the integrity of enemy ships as they work cooperatively towards a shared victory. The ultimate multiplayer team experience You won’t be told to stay still and not die while a veteran preserves their Kill/Death ratio. In Guns of Icarus Online, you have to work together. It’s an entirely interdependent gameplay experience that cannot be won by a single crew member. Goggles, gears, and glory A wide range of costumes and cosmetic options to show off your style are available in the in-game store. These items are cosmetic only - there is no pay-to-win in Guns of Icarus Online. Pit crew against crew Form a party with up to 4 friends and crew a ship together to battle against other teams in massive airship battles with up to 32 players in a match with multiple game modes including Deathmatch, King of the Hill, Crazy King, Skyball, and VIP. Rise in the ranks Earn titles and cosmetic upgrades through your achievements. Balanced, competitive matches reward strategic, skillful play, not level grinding. The Industrial Revolution never ended. Raging out of control, the new machines consumed the world, staining the sky, scouring the land and poisoning the water. Humanity came the brink of extinction, all but destroyed by their own unrestrained ingenuity. A few pockets of civilization survived, sheltering in the crevices of the world, and it is time for a comeback. Divided by wide expanses of toxic wasteland, a handful of these remnants have developed airship technology. Cruising through the sky, safely away from the poisoned earth, trade and industry could finally begin anew. However, with resources so desperately limited, war was inevitable. We are Muse Games, an independent studio based out of New York City. Our debut game, Flight of the Icarus , was the seed that would later grow into our flagship title. After releasing the unique and eye-catching platform game CreaVures in 2011, we dedicated ourselves to re-engineering our debut title into a fully-featured cooperative online airship combat game. We released Guns of Icarus Online in October 2012, right in the midst of Hurricane Sandy. Despite that challenging start, the game earned a loyal audience and built up a healthy community, passing the million player mark in January 2016. Since then, we have remained committed to supporting and expanding the Guns of Icarus experience. What was originally intended to be an expansion that would introduce AI opponents and player-vs-environment gameplay grew into a new standalone game - Guns of Icarus Alliance , the ultimate and definitive Guns of Icarus experience - which released in March 2017.",14664,73173.36,11789,4080,849,True,2012
57030,Cargo Commander,2012-11-01,2.99,179,Serious Brew,Missing Link Games,"Action,Indie","Alone in space, light years away from your family, armed with only your Fistcannon™, Platform Drill and the meanest cup of coffee in the sector; you are Cargo Corps’ latest recruit, a Cargo Commander. Your responsibilities are simple: travel through the vast reaches of wormhole-filled space salvaging priceless cargo from alien infested containers. The work, however, is hard, honest, and hairy:punch and shoot deadly mutants in the face, while traveling between your ship and containers. Jockey for promotions with thousands of other Cargo Commanders in the galaxy, collect over 80 different cargo types, all the while earning your way back home. Key Features Randomly generated levels based around names. Choose any name to generate a new custom sector and share with your friends to compete for high score! Fully destructible environments; create your own path with your Platform drill and explosives Compete with other players for promotions; each sector has an online leaderboard 2 different play modes: Career and Journey Loot the dead corpses of other players' vain attempts at beating your score Upgradeable weapons and tools",873,2610.27,550,4077,19,True,2012
35238,Fairy Bloom Freesia,2012-10-17,7.99,78,Edelweiss,Nyu Media,"Action,Indie","Once upon a time, in a forest called Lita, there lived a fairy whose role it was to protect the trees of the forest from the monsters and humans who would try to steal the spirit stones that provide the forest’s life energy. Her name was Freesia and her kung fu was very, very strong… Take control of Freesia as she protects Lita Forest by beating the living daylights out of enemies invading the forest! Use Mana that builds up during battles to learn new skills. As Freesia progresses through the stages, she will pick up many powerful new techniques and abilities. Chain together combos and send enemies flying into other enemies to take out whole groups at a time &amp; cause massive damage! Beat monsters, human and boss battles and survive long enough to progress to the next day. The more days you survive, the more varied and stronger the enemies will become, and the story of how the humans came to live in harmony with the forest unveils. Unleash the fairy fists of fury! Key Features: Beautiful 3D graphics and stunning effects! A huge repertoires of techniques, special moves and magic to obtain and use! Hugely satisfying freestyle combinations, enemy juggling and attack chaining! Fun cast of characters and story! Fully-featured achievements system with 101 awards to achieve!",1073,8573.27,751,4092,51,True,2012
29951,Legacy of Kain: Defiance,2012-12-06,6.99,92,Crystal Dynamics,Square Enix,"Action,Adventure","Take control of two powerful and highly evolved vampires: Kain, an all-powerful demigod, and Raziel, a demonic angel of death. Each equipped with a legendary sword, Kain &amp; Raziel must battle through a world loaded with conflict and intrigue as they attempt to unravel their destinies and defeat the dark forces that seek to condemn their world to eternal damnation.",871,6088.29,624,4042,0,True,2012
4775,Resident Evil: Operation Raccoon City,2012-05-18,0.0,198,Slant Six Games,Capcom Co. Ltd,Action,"It‘s September 1998 and Raccoon City is being consumed by Umbrella’s deadly T-virus outbreak. With a cover up required, Umbrella orders an elite squad into Raccoon City to destroy all evidence of the outbreak and eliminate any survivors. Meanwhile, the US Government has quarantined the city and dispatched its own team of elite Spec-Ops soldiers to track down the source of the mysterious outbreak. Gear up as a member of the Umbrella Security Service and battle against all of the forces at play in Raccoon City. You’ll come face-to-face with horrifying Resident Evil enemies like hunters and lickers as you navigate the Raccoon City Streets in search of your targets which include series icons like Claire Redfield and Leon S. Kennedy. One thing is for sure, in Raccoon City, all roads lead to hell. Key Features: Experience the Fear: Set in the terrifying world of Resident Evil Three Corner Conflict: Zombies and Bio-Organic Weapons (B.O.Ws) create an unpredictable third force that leaves the battlefield in chaos Campaign Mode: Both single player and up to 4 player co-op: You are part of the Umbrella Security Service. Protect the truth behind Raccoon City’s downfall by any means necessary Competitive Multiplayer: Bring the fight online in 4v4 competitive multiplayer modes such as Team Attack, Biohazard, Survivors, and Heroes Mode Define your Play Style: Gain new abilities and skills unique to your playable character as your experience level increases International Team Development: a fully loaded, third person co-op / multiplayer shooter developed in collaboration between Capcom Japan development studios and an experienced Western multiplayer specialist studio",3808,0.0,269,4244,8,True,2012
7844,Memento Mori,2012-11-09,12.99,9,Bohemia Interactive,Bohemia Interactive,Adventure,"Story: Colonel Ostankovich, the commander of a special police department in St Petersburg, and the man who put his honesty at stake by swearing that under his command not an item will get lost in the Hermitage, receives a report of a short alarm failure in the Hermitage. He suspects that something happened. To avoid losing his reputation, he contacts Maxim Durand through Larisa Svetlova. Due to his past, Maxim is at his disposal and has to help him. In the search for the stolen paintings Max and Lara (mostly on their own) visit the Hermitage, an old library, the Interpol's headquarters in Lyon, the residence in Scotland and further locations. They interrogate the suspects, search for data, break codes and discover forgeries. All their journeys finally lead Max, accompanied by his brother, to the Finnish cloister. Strange deaths, secret signs and increasingly weird behaviour of Max's brother André and of those around him force Max to the very edge of sanity. Max: Main hero; this character is controlled by the player. A young French professor who lectures on the history of art. In order to get money for his wife's surgery he had to start a criminal career - he forged and sold several paintings of the old masters. Lara: The second controllable character is more of a supporting character. It is a young Russian woman who reached the rank of captain in Russian militia. Thanks to her achievements she was later transferred to Lyon in France where she's the Russian representative at Interpol's headquarters. Her task is to promote Russian interests in the department of art theft. Key Features This Steam version of Memento Mori uses an enhanced version of the game engine Classical point-and-click mystery detective adventure. Realtime 3D environment using today’s graphics cards to create desired atmosphere with special effects. Playing for two characters – Lara and Max The end of the game depends on player’s decisions through whole story. Original Soundtrack is included. Note: Soundtrack will be located at -&gt; Steam -&gt; Steamapps -&gt; Common -&gt; Memento Mori -&gt; Soundtrack",169,2195.31,51,4069,0,True,2012
4644,New Star Soccer 5,2012-09-27,9.99,358,New Star Games,New Star Games,"Indie,Simulation,Sports","Live the life of an up-and-coming superstar in this unique football career game. Start out as a 16 year old lad and work your way to the top to become a footballing legend! You need to train hard, play matches, make transfers, do interviews, stay in touch with friends, sign sponsorship deals, go to the casino, buy cars, and more! With so many distractions in a footballer's life is it any wonder that so many don't make it? But what about you? Can you become a new star? Key features: Thousands or clubs and hundreds of leagues to play in, with realistic continental and international competitions. A global leaderboard lets you compare your progress and transfer value against other players around the world. Pulsating match action with interactive fans and cameramen! Newspaper reports highlight your highs, lows and outright scandals! There are 7 keys skills to build up as you grow from young wannabe to international legend. You have 8 relationships to maintain including the boss, fans, girlfriend and sponsors. Casino games and horse racing allow you to fritter away some of your hard-earned riches. Haggling for a better contract or giving a post-match interview – there are loads of mini-games to master.",501,5004.99,169,4112,100,True,2012
50555,Rayman® Origins,2012-03-29,19.99,361,UBIart Montpellier,Ubisoft,"Action,Adventure","Michel Ancel, celebrated creator of Rayman®, Beyond Good &amp; Evil®, and the Raving Rabbids®, returns to his roots to bring us Rayman® Origins: a high-definition, 2D side-scrolling, platforming adventure with full four-player co-op! Play Rayman Origins and discover or rediscover the magical universe and legendary 2D gameplay that captured the hearts of millions of fans... When the Glade of Dreams is overrun by “nefurrious” Darktoons, the Fairy Council hastily invokes Rayman to save the day; but the hero of light isn’t quite all there…To help him, Rayman teams up with his best friend, Globox, and two crafty wizards, the Teensies. Together, the world’s most hilarious team of heroes will need to restore peace to the Glade, or watch as their beloved home vanishes like a bad dream... Key Features Rebirth of a Platforming Legend: It’s been 15 years since the initial launch of Rayman. Rayman Origins brings back many of the classic characters, revived in their original 2D form, as well as a whole new world of characters and environments. Four-Player, Jump-In/Jump-Out, Co-op Gameplay: Play as Rayman in the solo campaign, or have up to three friends jump in at any time to play as Globox or as one of the two Teensies. Players can leave at any time without affecting the others’ progression. Unique Approach to 2D Art: A rich world with over 100 characters and 12 unique environments created by some of the video gaming’s most reputed artists and animators. This creative approach to 2D design will recapture the hearts of platformer fans and introduce a new generation to one of the industry’s best-loved characters in his original 2D form. A Vast Playground: Rayman Origins includes over 60 levels of 2D platforming gameplay designed for all ages and playing styles. Unlock new abilities progressively and return to previous levels to discover new paths and secrets. Variety of Gameplay: Rayman Origins is a platformer at its core, but it has elements of many game genres. Rayman, Globox, and the Teensies gain unique abilities as they progress through the adventure, including swimming, diving and the sensational “HairlyCopter.” The game also features many elements of action, adventure, and beat-’em-up gameplay. Epic Boss Fights: A giant pink monster with hundreds of eyes... A possessed, mountainous golem... An evil daisy-cum-carnivorous plant...Rayman Origins will put players to the test with these and many more challenging boss battles! A Handful of Highly Talented Artists and Engineers: Rayman Origins was developed by the UBIart team in Montpellier and is built on an open-source game engine - the UBIart Framework - designed by Michel Ancel to allow much smaller teams of artists and developers to produce incredibly high-quality graphics and gameplay quickly and efficiently. This garage-game approach has led to great strides in creativity and innovation.",3166,63288.34,2744,4294,0,True,2012
44531,The Lord of the Rings Online™,2012-06-06,0.0,380,"Standing Stone Games, LLC","Standing Stone Games, LLC","Action,Adventure,Free to Play,Massively Multiplayer,RPG","In The Lord of the Rings Online™ , join the world’s greatest fellowship of players in the faithful online re-creation of J. R. R. Tolkien’s legendary Middle-earth. From the crumbling, shadowed ruins of Weathertop to the ageless, golden wood of Lothlórien, immerse yourself in Middle-earth as you have never seen it before. Visit the peaceful, verdant fields of the Shire, brave the dark depths of the Mines of Moria, and raise a pint at the Prancing Pony in Bree! Key Features: Explore the Massive World of Middle-earth: Immerse yourself in the award-winning recreation of the beloved fantasy world of J.R.R. Tolkien through renowned locations including the Shire, the Mines of Moria, and Lothlórien. Create &amp; Advance Your Hero: Advance to level 140 with thousands of character customization possibilities. 7 races, 11 classes, 10 professions, 7 vocations, plus over 1,000 titles, skills and traits Solo &amp; Co-op Skirmishes: Dive into instant adventure alongside friends or customizable AI soldiers in exciting, scalable battles! Legendary Items: Design and customize your own legendary weapons of immense power like Bilbo’s Sting or Gandalf’s Glamdring! Play as a Monster: Fight as a servant of Sauron against other players in intense PvMP Combat! Craft Your Own Gear: Farm crops in the fertile fields of the Shire or let your hammer ring in the Dwarven halls Ered Luin. Free Online Play: No monthly fees required.",17214,0.0,9931,4225,0,True,2012
9384,Insane 2,2012-01-24,14.99,5,Targem Games,Game Factory Interactive,Racing,"Insane 2 offers a number of innovations in the off-road racing genre. Besides the traditional time trial mode, the game features 9 other game modes, including the popular “Capture the flag”, “Gate hunt” and “Pathfinder”, as well as some new competitions, such as bonus hunting, territory control and helicopter pursuit. All of these modes are also available in multiplayer, with up to eight players participating simultaneously. More than one hundred and fifty races combined into championships and cup competitions take place in Europe, America, Africa and the Antarctic. The game has an enormous variety of long distance tracks: sand and snowy deserts, high-speed roads and impassable cross-country paths, African beaches and deserted Antarctic stations. The game features 18 vehicles of different classes, from buggies to monstrous “Bigfoots”, as well as an additional prototype class. Rating points won in the races can be used to upgrade any of the vehicles, from a selection of 15 running gear, body or engine upgrade alternatives. Each vehicle is furnished with a detailed destruction system. Reaching the end of a course without suffering any losses is an enormous challenge that only a select few are able to accomplish. The opponents, who constantly create extreme situations, aren’t the only danger: players also need to watch out for railway crossings, heavy tanker trucks and even lightning in stormy weather. Key Features: 18 vehicles from six different types: 4x4, SUV, pick-ups, trucks, extreme vehicles and prototypes. 20 locations, 170 races, 4 continents (Eurasia, America, Africa and the Antarctic) 10 game modes, also available in multiplayer Rating and game achievements system Detailed vehicle destruction and a car tuning system",539,8079.61,357,4359,47,True,2012
36316,Beyond Divinity,2012-10-29,5.99,145,Larian Studios,Larian Studios,RPG,"Beyond Divinity is the follow-up to the award-winning Divine Divinity. Soul-forged with a Death Knight, your fate is to spend the rest of eternity bonded to this creature of evil, unless you can undo his curse...prepare for your greatest adventure! This new re-mastered version offers support for Windows 7 and higher resolutions. Key Features: An RPG of Epic Proportions: Experience an adventure that will last you over 60 hours, filled with tons of non-linear quests and offering an enormous world to explore, spread over 4 story acts. And if that’s not enough for you, you can always enter the Battlefields - a randomly generated universe filled with loot, enemies and new quests. Classless Character Development: You decide what kind of character you want to be! An open, class-free character development system with over 30 character traits and 290 skills to learn, including advanced alchemy, craftsmanship, trap creation and many others. Work together to emerge victorious: You can seamlessly switch control between your avatar and the Death Knight. In combat, you can pause the game at will and take your time to issue commands to each party member. Summoning dolls allows you to increase your party size even further. Interaction Galore: Discover the enormous amount of objects that can be investigated, traded, used and combined. Found some empty flasks and picked up some colourful mushrooms? Create potions! Obtained some vile-smelling poison? Daub it on your blade or arrow tips: your foes won't know what hit 'em! Award-winning Soundtrack Enjoy the dulcet melodies composed by Kirill Pokrovsky, the two-time winner of IGN’s 'Outstanding Achievement in Music' award.",544,3258.56,27,4080,0,True,2012
36443,iBomber Defense Pacific,2012-03-01,4.99,118,Cobra Mobile,Cobra Mobile,"Casual,Indie,Strategy","iBomber moves to the Pacific as you fight a whole new enemy across the Pacific rim to regain freedom. iBomber Defense Pacific takes tower defense to a whole new level and makes you feel like you're right there and part of the incredible action. iBomber Defense Pacific has all-new tactics, all-new strategies, all-new maps, all-new weapons and all-new enemies. Key Features: Victory Points, Perks and Stats Earn victory points and spend to upgrade all your turrets Specialize your turrets for extra overall fire power Win Perks (12 to unlock and assign) Progress your Rank (14 ranks to achieve) Follow your stats (20 stats to track &amp; watch) Try to collect all 25 Achievements Compete against your friends across all the campaign missions and 2 Bonus missions using Steam Leaderboards Full Steam Cloud support for taking your save game with you All New Weapons Discover flame throwers, rockets and individual turret targeting Build bomb bases and drop bombs and depth charges directly onto enemies Use bombs to Discover Hidden targets on maps All New Tactics Dig in, dig your turrets in to increase fire power and armor but you reduce your field of view! Sneak attacks, watch out! for enemy sneak attacks from the Jungle and by Sea Combine Canon, Rocket and Radar turrets to extend your total fire power Use Flame throwers to cause damage and mayhem to enemy units Drop Bombs to target your enemy from above Aim to achieve the Secondary objective on all levels",567,2829.33,371,4322,25,True,2012
11754,A New Beginning - Final Cut,2012-12-11,0.99,245,Daedalic Entertainment,Daedalic Entertainment,"Adventure,Indie","A New Beginning - Final Cut is a cinematic adventure-thriller done graphic novel-style. In this charming and witty adventure, earth is on the brink of impending climate cataclysm. It's essential to travel the world in order to spare mankind and save the whole from this terrible fate. Bioengineer Bent Svensson had to resign from researching alternative ways of generating energy. Now the former workaholic lives a secluded life in the remote forests of Norway. His early peaceful retirement is invaded by Fay, a young woman claiming to be a time traveler from the future. She tries to convince him that she's here to prevent the climate cataclysm from happening and according to her, Bent's research is the last hope to achieve just that. However, his results are on the verge of falling into the hands of a reckless energy tycoon who cares for nothing but his own profit. Together, Bent and Fay now have to put an end to the imminent global catastrophe. Key Features A fully fledged adventure-thriller, tackling on the contemporary issue of global warming More than 100 breathtaking, highly detailed backgrounds More than 20 hours' worth of game time Unique graphic novel style with an hour worth of animated comic cut scenes A masterpiece, written by the creators of 'The Whispered World', 'The Dark Eye: Chains of Satinav', 'Harvey's New Eyes' and the 'Deponia' Trilogy",1743,1725.57,885,4037,29,True,2012
1566,Awesomenauts - the 2D moba,2012-08-01,0.0,1242,Ronimo Games,Ronimo Games,"Action,Free to Play,Indie,Strategy","Awesomenauts is a MOBA fitted into the form of an accessible 3-on-3 action platformer. Head out to the online battlefields together with your friends as an online party or in local splitscreen! And best thing yet? It's completely free to play! Devise strategies as you upgrade and customize each character's skills to suit your playing style. Expect new items, features, DLC and Awesomenauts to be added regularly! The year is 3587. Conflict spans the stars as huge robot armies are locked in an enduring stalemate. In their bid for galactic supremacy, they call upon the most powerful group of mercenaries in the universe: the Awesomenauts! Saturday morning is back – 3v3 online platforming action in true Saturday Morning cartoon style! It’s a MOBA! – classes, upgrades, creeps, turrets, bases and tactical depth are all present. Awesomenauts adds fast paced platforming gameplay to create a truly unique and accessible MOBA experience The Awesomenauts – take control of an extensive cast of highly customizable Awesomenauts, each with their own set of abilities, upgrades, skins, and character themes! Play it your way! - a fully-featured map editor with Steam Workshop integration, custom games, shareable game modes, and lots of crazy community-created content to enjoy! Splitscreen action – Online and offline play with up to 3 players in local splitscreen! Get some friends together and take on the world! Regular updates - regular additions of new Awesomenauts, balance updates, unlockable stuff, and more. Unlock it all! - earn Awesomepoints to unlock new characters and customization options! Push it to the limit – Face melting battles across multiple exotic planets and alien spaceships!",26562,0.0,18365,4169,60,True,2012
57044,Nancy Drew®: Tomb of the Lost Queen,2012-05-16,19.99,0,HeR Interactive,HeR Interactive,Adventure,"Enter the Cursed Tomb of the Lost Queen! Egyptologists and archaeologists are abuzz about recent discoveries by a university dig team, but suspicious accidents left the group isolated and leaderless. Is a curse burying their progress or is someone sabotaging their success? Find out as you assume the role of Nancy Drew and uncover the lost secrets buried within the Tomb of the Lost Queen! Key features: Translate Hieroglyphs! Decipher ancient clues and warnings Uncover Hidden Chambers! Reassemble artifacts and solve ancient puzzles Discover Egyptology! Play games and learn about early Egyptian life as you explore Carefully Choose Your Words! How you ask questions may uncover surprising answers Sleuth with a New Interface! Review important goals and notes in seconds Enjoy Enhanced Graphics! Immerse yourself in the most richly detailed Nancy Drew mystery ever Select Difficulty Levels! Play at Amateur or Master Sleuth level",94,1879.06,72,4246,1,True,2012
