index,Name,Release date,Price,Average playtime forever,Developers,Publishers,Genres,About the game,Estimate users,Estimated gross profit,Review score,Total days,Extras trophy,Operating System,year
9203,Blood Knights,2013-11-13,9.99,462,Deck 13,Kalypso Media Digital,"Action,RPG","Combine your vampiric skills with the sharp edge of your blade in this medieval vampire hack‘n‘slay. Battle through hordes of monsters to restore your honor after you, a legendary and feared vampire hunter, have been turned into a vampire yourself! Deck13 (Venetica, Jack Keane) brings you an action-packed RPG, where you can play solo or co-op: Switch between the close-combat warrior and the crossbow wielding vampiress at any time while in singleplayer; or play co-op with a friend, joining your forces to defeat the onslaught of the evil hordes. Strike down your enemies using devastating close-combat and ranged attacks or whirl your enemies around and suck their blood using your vampiric abilities. Key Features: Action packed combat, close or ranged, paired with RPG elements Switch between two playable characters with vastly different skills on the fly Whirl your enemies around and suck their blood using your vampiric abilities Play single player or co-op with a friend, joining your forces Interact with the environment using your attract and repel skills Multiple choice dialogues will affect how the world perceives the player Vampire story narrated with atmospheric cut-scenes 160 available weapons and 40 different armour elements",900,8991.0,232,3700,12,True,2013
28627,Brutal Legend,2013-02-26,14.99,316,Double Fine Productions,Double Fine Productions,"Action,Adventure,Strategy","Brütal Legend is an action-adventure that marries visceral action combat with open-world freedom. Set in a universe somewhere between Lord of the Rings and Spinal Tap, it’s a fresh take on the action/driving genre, which in this case is full of imitation cover bands, demons intent on enslaving humanity and Heavy metal tunes. Featuring the talents of comedian, actor and musician, Jack Black as super roadie Eddie Riggs, as well as cameos by some of the biggest names in metal music it's a wild ride in the belly of the beast that is not to be missed by gamers and Metalheads alike. Included as a free bonus in the PC version of Brütal Legend are both the Hammer of Infinite Fate and Tears of the Hextadon multiplayer map packs. Story The vivid and wildly creative world of Brütal Legend is brought to life through a spate of chrome, leather, rocker babes, epic music, fire-breathing/stud-wearing beasts, mountains made of guitar amps, and more. Follow Eddie as he embarks on a tour of epic destruction with an axe, a guitar, and his minions as he commands the power of rock in epic band battles. It’s lighter-flicking awesomeness that will melt your face clean off. Combat Brütal Legend’s combat is a combination of classic action slasher and real time strategy mechanics. Melee and ranged combat come from your double-sided broadaxe and demon-slaying, pyrotechnic-creating guitar. Add that 1-2 punch to a guitar solo mechanic that can summon objects, buff your teammates, or cripple your opponents, and you have a deep, gratifying core gameplay combat loop that is fun for the hardcore and accessible for the casual. On top of that, players will journey from Roadie to Rock God by commanding legions of metalheads into Brütal Victory and sending troops charging into battle. A Streaming Open World Brütal Legend gives you the freedom to walk, drive, or fly anywhere in a fully streaming open world whose art style is inspired by some of the most iconic and hilariously rad metal album covers ever created. Every vista in the beautiful universe of Brütal Legend looks like it was pulled from a Frank Frazetta painting. Packed With Cameos and Voice Talent Brütal Legend is full of cameos from gods of metal like Lemmy Kilmister, Rob Halford, Lita Ford, and many, many others. It has a MASSIVE metal soundtrack from every era of metal music: 1970’s classic metal to 1980’s hair metal to the scarier cousins of 1990’s metal. And of course, Jack Black pays the ultimate homage to metal as Eddie the Roadie, continuing the theme from the work of his band, Tenacious D and his previous films like School of Rock and High Fidelity. Multiplayer Mayhem 4v4 'skirmish' multiplayer marries action combat with a strategic unit-control mechanic. As the leader of one of the factions in the game, the player will direct his armies in a Battle of the Bands where the trophy is survival. Brütal Legend’s multiplayer is online-enabled, so you can conquer your friends online (broadband connection required for online play). Music The music in Brütal Legend is truly massive. Made up of 108 of the most rocking tracks from 75 different bands representing every sub-genre of metal, it is something to experience in and of itself.",16954,254140.46,14524,3960,60,True,2013
14295,The Dark Eye: Memoria,2013-08-29,1.99,262,Daedalic Entertainment,Daedalic Entertainment,"Adventure,Indie","Two stories, two main characters, one epic experience: in Memoria, players travel through different time periods, while following two distinct protagonists: Sadja, a southern princess who wants to be a war hero, and Geron, a bird catcher who wants to lift a curse from his girlfriend. The game combines point &amp; click gameplay with unique magic skills. Sadja, a Southern princess, has an unstoppable desire to become the greatest hero in history – by joining and succeeding in the biggest war Aventuria has ever seen: The war of the Mages, fought in the middle of an uninhabitable desert. Bird catcher Geron lives almost 450 years after the Great War. Geron’s eternal love, Nuri, has been turned into a crow by an evil curse. To give her back her human form, Geron needs the help of the mysterious merchant Fahi, who has magical powers. But Fahi is only willing to help Geron if he agrees to solve a puzzle which Fahi has seen in his dreams. The quest for answers soon leads to a chain of events that connects both Sadja's and Geron's stories, threatening to turn the present into a grim reflection of a long forgotten past. Memoria combines classic point &amp; click adventure gameplay with the features of The Dark Eye, one of the most successful RPG universes known in the fantasy world. Point &amp; click adventure game puzzles get a unique twist by adding magical features – and a wise, talking staff. Over eight chapters, players control both Sadja’s and Geron’s fates, involuntarily interacting with each other and bridging over 500 years of time. Each chapter in Memoria features opulent graphics, epic locations, a thrilling fantasy crime story and a unique puzzle design that differs from chapter to chapter. Key Features Epic fantasy soundtrack and high quality voiceover to draw you deep into the game Dive into the world of The Dark Eye, and explore mystical places such as Draconia, an ancient temple built by dragons Follow the story of two unique characters through two different time periods Beautifully hand-drawn 2D backgrounds and high quality 3D game characters From the creator of The Dark Eye: Chains of Satinav, The Whispered World and Deponia",2079,4137.21,1635,3776,32,True,2013
24865,Call of Juarez: Gunslinger,2013-05-22,14.99,895,Techland,Techland Publishing,Action,"CAN YOU STAND AGAINST THE DEADLIEST GUNSLINGERS WHO EVER LIVED? From the dust of a gold mine to the dirt of a saloon, Call of Juarez® Gunslinger is a real homage to the Wild West tales. Live the epic and violent journey of a ruthless bounty hunter on the trail of the West’s most notorious outlaws. Blurring the lines between man and myth, this adventure made of memorable encounters unveils the untold truth behind some of the greatest legends of the Old West. Key Features: Meet the legendary outlaws Billy the Kid, Pat Garrett, Jesse James… Face down the West’s most notorious gunslingers and live the untold stories behind the legends. Dispense your own justice With a gun holster tied to your leg, become a ruthless bounty hunter on a journey made of all-out gun battles. Prevail in deadly gunfights Master the art of blasting pistols, shooting rifles and dodging bullets. Unleash lethal combos to gun down multiple enemies in split seconds. Become the West’s finest Choose the specific gun-fighting skills you want to develop and acquire new shooting abilities to become the West’s finest gunslinger. Experience a lawless land Blaze a trail through the wilderness of the Old West and live an epic adventure through stunning Western landscapes.",29200,437708.0,26144,3875,26,True,2013
14861,Bridge Project,2013-03-28,19.99,275,Halycon Media GmbH & Co. KG,THQ Nordic,Simulation,"Build A Bridge... and Get Over It! The Bridge Project is the successor to the original and award-winning Bridge Builder simulation, all amateur designers and structural engineers finally have a new challenge on their PC. The gameplay has been subject to much tweaking and development with new up to date materials exciting scenarios and a variety of tasks waiting to be solved. Build stable bridges in a variety of landscapes with detailed environment. Take on the task of constructing a huge variety of different bridges: suspended, folding, stone, steel, wood, car or railway bridges. Whilst you enjoy the enhanced graphics and the new, improved physics engine putting the most spectacular bridges to the test with stress tests. Download free levels from the global Bridge Project community, and participate in competitions. Key Features All-new in-game graphics with a variety of detailed 3D objects New user interface for easy operation Additional materials such as wood and concrete In addition to trains, cars and ships you can now test vehicles such as buses and tanks Your Bridges Extended weight and stability testing of different vehicles, or natural events such as storms or earthquakes 48 varied and challenging levels: different towns, canyons, rural areas Set the design tasks to different modes - simple or expert. Editor feature - build your own levels and share them with other players Compare your technical skills with other players in the global online ranking Take part in competitions, improve your own record!",744,14872.56,-37,3930,13,True,2013
55948,Tiny Brains,2013-12-11,9.99,100,Spearhead Games,Spearhead Games,"Action,Adventure,Casual,Indie","'Tiny Brains' is a cooperative action puzzler that follows four super-powered lab animals in their attempt to escape a mad scientist's experiments. In this joyously chaotic multiplayer game, the four 'Tiny Brains' must combine their unique physics-based powers to navigate through a trick-ridden maze. All of the puzzles in 'Tiny Brains' can be solved multiple ways depending on how groups combine their powers. The game has competitive and challenging fast paced communicative play along with simple controls so players of any level can jump right in. KEY GAMEPLAY FEATURES Cooperative Gaming: Tiny Brains requires players to collaborate and put their heads together to overcome physics-based obstacles. With each player controlling a different superpower – Create, Force, Vortex and Teleport – the Tiny Brains must work as a team to move forward and escape the scientist’s deadly labyrinth of mazes. Play It Your Way: All of the puzzles in Tiny Brains can be solved multiple ways depending on how groups combine their powers. The co-op level design creates dynamic, emergent gameplay, whether advancing through the campaign mode, beating time-based challenges, or competing in endless levels. Whimsical World: To escape the mad scientist’s lair, players explore a colorful world of Popsicle stick-like ice pops, duct tape, tiny cages and Rube Goldberg machines. The zany art style gives rise to a slew of slightly mutated, yet oddly cute, playable characters. Hardcore to Casual: Tiny Brains eggs on hardcore gamers with competitive leaderboards and fast-paced communicative play, challenging them to combine their powers as efficiently as possible. At the same time, the game has simple controls and physics-based mechanics that make it easy for casual and less-experienced gamers to jump right in.",497,4965.03,271,3672,12,True,2013
14181,Guncraft,2013-08-09,14.99,121,Exato Games Studio,Reverb Triple XP,"Action,Indie","Block and Load! Combining the addictive nature of block building sandbox games with the speed and competition of modern first-person shooters, Guncraft takes voxel-based gaming to a whole new level. Players can create maps and arenas based on anything imaginable and, once complete, can utterly destroy them with bullets, bombs, grenades, tanks, helicopters, gunships, and much more. In the heat of battle, soldiers can create custom blockades and fortresses instantaneously. Watch out – just when you think you’re safe, enemies can tunnel through walls and dig through floors to ambush you from behind, above or below! In addition to standard modes like Deathmatch, Team Deathmatch, and Capture the Flag, Guncraft offers over seven outlandish game modes like Lava Survival and Racing Mode, plus 100% customizable load-outs that include perks, weapons, vehicles and more. Even better, the core crafting mechanics of Guncraft are available throughout every aspect of the game, enabling players to build maps, prefabs, characters, and weapons on the fly, then decimate them all to take down enemies. KEY FEATURES: Voxel design coupled with hardcore FPS elements: Player-controlled vehicles, perks, killstreaks, class load-outs, clan system, and ranks. Create custom levels, weapons, and characters – you are literally only limited by your imagination! 7+ outlandish game modes for up to 16 players (Online/LAN), including: “Lava Survival” – Magma slowly rises as players build upward to avoid the instant orange death. It’s a new variation of “Last Man Standing”. “Onslaught” – Four players band together to fight off endless waves of deadly robot spiders, soldiers, drones, and aircrafts. “Spleef” – Players drill and destroy blocks on the platform near or under their opponents in order to cause them to fall to their deaths, while fervently avoiding suffering the same fate. “Siege Mode” – A building and prefab centric game mode where two teams are pitted in a race to build a trebuchet-style catapult first. Be sure to defend it, else you get your structure destroyed by the other team. 'Racing Mode' – Race to the finish and blow up everyone in front of and behind you in the process! You can even team up with a friend for some double dash style action in the fast paced new game mode!",1183,17733.170000000002,-39,3796,87,True,2013
20118,TrackMania² Stadium,2013-06-20,9.99,1005,Nadeo,Ubisoft,"Racing,Sports","TrackMania² Stadium is the return of the popular Stadium environment enjoyed by millions of players with TrackMania Nations Forever. Now part of the ManiaPlanet environment, Stadium allows for improved services around the game, better graphics and a powerful track editor. TrackMania² Stadium is a whacky, crazy and fast paced take on the racer genre. Stadium’s pure gameplay ensures it is easy to pick up and learn, yet the depth has made it an eSports favourite for years, bringing both creative and competitive gamers together in the mix. Key Features A thrilling racing experience: Jump into your car and enjoy high-speed races with super-responsive cars where only your skills as a driver make the difference! Extensive solo campaign: Race through over 65 unique tracks in the solo campaign, gather medals and compare your times with players from all over the world. Easy to Learn, Hard to Master: Thanks to a pure and focused gameplay, TrackMania² Stadium is very easy to get into, but you’ll have to rely on all your skills to reach the top. Experience the Legend: Enjoyed by millions of racers all over the world, the Stadium environment is back, bigger and better, with even more possibilities! Unlimited creative possibilities: ManiaPlanet provides all the tools to easily create and share with the TrackMania community. Whether you like to make videos, create your own tracks, car skins, or create a full-blown custom game mode, you’ll find everything you need here Competition for everyone: Trackmania Stadium has been an eSports favorite for many years, and is now coming back even stronger thanks to new Team and Competition management tools, embedded livestream capabilities and much more!",6318,63116.82,4767,3846,0,True,2013
13399,Redshirt,2013-11-13,9.99,272,The Tiniest Shark,Positech,"Indie,RPG,Simulation,Strategy","Redshirt is the comedy sci-fi sim about social networking aboard a space station, starring the station's most ambitious low-ranking peon: you! Navigate the professional and interpersonal politics of the ubiquitous 'Spacebook' to curry favor among friends and colleagues. As intense intergalactic conflict rages around you, it's up to you to accrue those all-important 'likes' on your status updates! Whether you're looking for love, opportunities for promotion, or even a chance to play Zero-G golf with the captain, you can schmooze your way through social circles and claw your way up the career ladder. Perhaps you too can finally achieve the dream of an off-station transfer, or even the Redshirt's opportunity of a lifetime: being sent on an away-mission! 'Redshirt’s take on science fiction clichés is amusing, telling short stories in the form of status updates and messages, but the activity of playing the game is rather intense, even though it’s a turn-based life management sim. As if accidentally snubbing friends and causing heartbreak wasn’t enough, a short while into your misadventure, a disturbing message arrives. A calamity is coming. The station is doomed. People will die.' - Rock Paper Shotgun 'Spying on an ex in a video game even though there’s no tangible benefit to doing so WHATS GOING ON' - Red Door Blue Key Redshirt received an Honorable Mention in the 2014 IGF Awards for Excellence in Narrative ! Social Networking, But Not As We Know It... Redshirt is a comedy sci-fi social networking simulation game. Create &amp; customise your character, a brand new arrival aboard space station Megalodon-9, where you start your career on the lowest possible rung: a Transporter Accident Cleanup Technician. You also realise that everyone on the station is required to use the proprietary social network, 'Spacebook'! You hear rumours something terrible will happen soon aboard the station, and it's up to you to stop being a disposable nobody before it's too late! You can do this by interacting (through Spacebook!) with randomly-generated, AI-driven characters with their own unique personalities, trying to win friends and influence station citizens. Or, you can focus on what skills you need to climb the fairly-extensive career tree. Or, save up your KarmaCreds. Or, flirt your way up the station. The choice is yours, and there are different strategies. You just have a limited time in which to do it, otherwise... terrible things will happen. You are a Redshirt, after all! Features Satirical, tongue-in-cheek social simulation, filled with humour and political intrigue. Detailed character creation: choose from 5 different species, from human to tentacled squid creature! Each game is unique: Megalodon-9 is full of procedurally generated AI-driven characters, each with their own random personalities and profile pictures. Customise station settings: define the kinds of personalities you'll encounter, from friendly chatterboxes to self-obsessed bigots. Update your Spacebook, strategically 'like' statuses, and send private messages to your fellow station citizens. Arrange Spacebook 'events' with your friends, frenemies, and even higher-ranking officers, to influence your relationships and skills. Multiple routes to success through turn-based gameplay, from skills-based diligence, to romance, to charismatic schmoozing. Navigate an extensive, non-linear career tree, by gaining the right skills... or just by making the right friends. Make friends and manage romantic relationships -- if you can handle the drama! Strategically manage your interests and skills. Buy items in the Self-Help Object Purveyor (S.H.O.P.) to increase your stats and skills, from RoboCats to illegal hoverbikes! Away missions! Humorous parody of social networking culture. Puns! So many puns. More Reviews &amp; Articles IndieHaven (8/10) : -review-2/ Dads Gaming Addiction (8/10) : / Softpedia (8/10) : -Review-400716.shtml ZOMGPlay (7/10) : -redshirt-pc-ios/ Tiger Gaming: -gaming.org/redshirt/ Jayisgames.com : Anthony Burch (Borderlands 2 Lead Writer): -i-like-redshirt Red Door Blue Key (4/5) : -redshirt/ Paste Magazine (8/10) : -review-pc.html The Mary Sue: -game-review/ For more reviews (and also information about development of Redshirt), please visit the forums .",387,3866.13,-63,3700,20,True,2013
2009,Shadow Warrior Classic Redux,2013-07-08,9.99,122,General Arcade,Devolver Digital,Action,"The definitive version of the cult classic shooter, Shadow Warrior Classic Redux features remastered visuals and two massive expansion packs. Corporations rule every facet of life in a near-future Japan and employ Shadow Warriors, one-man armies of unparalleled skill, to protect their power and forcefully remove all opposition. The Zilla Corporation is the most powerful of these conglomerates and will stop at nothing to achieve domination unseen by any other corporation in the world. Lo Wang, Zilla Corporation’s legendary Shadow Warrior, discovers this corruption and the dark powers being summoned to aid his employers in this quest for absolute power. As a man of honor, Lo Wang vows to battle these demonic forces with an arsenal of explosive weapons, his silent blade, and a razor sharp wit. Key Features Includes Shadow Warrior Classic Redux (OpenGL), two expansion packs - Wanton Destruction and Twin Dragon (OpenGL), and the original Shadow Warrior (DOSBox). Remastered visuals, a remixed main theme, and compatibility with modern gaming PCs. Challenging Steam achievements for only the most skilled warriors.",2927,29240.73,2358,3828,20,True,2013
48753,Alien Spidy,2013-03-20,9.99,28,Enigma SP,Kasedo Games,"Action,Adventure,Indie","After losing contact with his explorer friend Virgi, our fearless alien hero Spidy heads to Earth in his spacecraft to find her. While entering the Earth’s atmosphere, his spacecraft suddenly fails and starts to break up, causing Spidy to crash-land on the strange planet, with his craft scattered across forests, throughout ponds and in dark caves. Spidy finds himself alone on an alien world and faces the epic challenge of tracking down Virgi, battling strange new enemies and finding the missing pieces from his spacecraft in order to repair the damage and make their escape home. The stage is set for the adventure of a lifetime as Spidy embarks on a perilous journey through a visually stunning 2D/3D world, where quick reflexes and fast-paced platform action create a fun and rewarding gameplay experience, which is easy to pick up, but challenging to master. Key features: A unique blend of fast paced physics based platform action and challenging puzzles A visually stunning, cartoon-styled animated world Use the analogue control to perform intuitive skill-based manouvres as Spidy swings from danger, shoots his web and avoids numerous pitfalls and enemies Explore three unique game environments with 69 diverse and challenging levels Overcome a huge range of enemies and fight epic boss battles Accessible for both casual and core gamers…it’s easy to pick up, but challenging to master Unlock over 300 collectibles and achievements Replay levels to earn higher scores and improve your leader board rankings",198,1978.02,4,3938,27,True,2013
