index,Name,Release date,Price,Average playtime forever,Developers,Publishers,Genres,About the game,Estimate users,Estimated gross profit,Review score,Total days,Extras trophy,Operating System,year
9696,Hell of Sins: soul,2022-07-21,8.09,0,GHF GAME,Gamera Games,"Adventure,Indie","Hell of Sins: soul is a Cthulhu-style horror adventure game (AVG). The story happened in the legendary hell. The male leading role Qin Xuan died and fell into hell, and found that the so-called hell was not the reincarnation place of souls as people said, but a horrible prison with evil ghosts--Hell of Sins. When the souls of the human dead fall into Hell of Sins, it will show its ferocious face. Conspiracy and killing, desire and plunder, struggle and hesitation, darkness and evil are all in it! Facing the horrible evil ghosts everywhere and the human souls that are mad and fallen in Hell of Sins, those souls who have yet been swallowed by the darkness start a difficult journey to survive... =Art Style= In Hell of Sins: soul, we have applied the black-and-white hand-painted style. In our opinion, hell should be a hopeless and desperate dark world. Therefore, the black-and-white painted style is the best interpretation of it. Meanwhile, the deep darkness will stimulate people's fear of the unknown. In aspects of characters, scenes and monsters, we have also learned the style of Mr. Junji Ito, a master of horror, and referred to elements of Cthulhu in the setting of monsters. The combination of these two factors can perfectly show the indescribable horror, and bring you a feast of fear that impact both your eyes and heart. =Features= To make sure that you can completely immerse yourself in Hell of Sins, we have jumped out of the traditional AVG way of telling the story with only scenes and stand drawings, but displayed most of the story with lots of beautiful CG. In some plots, we even have inserted wonderful animations and videos. So when experiencing Hell of Sins: soul, you will find that you are not just playing an AVG, but reading a comic book and watching a movie, too. =Gameplay= As a text AVG, we certainly won't forget the importance of choices. When experiencing Hell of Sins: soul, you will face many choices. Remember, choose it carefully! Because every choice you make will possibly determine your fate, even others’. Besides choices that determine the storyline and trigger different endings, we also have lots of interesting QTE gameplay. Intense, time-limited QTE gameplay will make your journey more exciting. = Gallery System= The gallery system is also one of the unique and important gameplay of Hell of Sins: soul. There are lots of characters, monsters, scenes, etc. in Hell of Sins, and each one has its metaphor, waiting for you to explore. This information can not only help you better understand the whole story, but also open the door to a new world of horror.",0,0.0,0,528,0,True,2022
60854,Astronite - Landing on Neplea,2022-09-08,0.0,0,Dume Games Studio,JanduSoft,"Action,Adventure,Free to Play,Indie","Astronite Landing on Neplea is the prologue of this fantastic 1bit metroidvania that combines action, exploration, puzzles and platforms. Play the beginning of this fantastic space adventure. Mission 2205 is the last big chance for the ancient inhabitants of Neplea. Long ago the inhabitants of Neplea discovered that a strange Entity lived in the core of the planet. They studied it carefully but were never able to decipher the riddle. After a while, the Entity created a great army which ended up taking their home from the inhabitants of Neplea. Now it's Astronite's turn, an intrepid space adventurer who will have to do everything possible to expel the invaders from his planet once and for all. Play the beggining of the game and meet Astronite. Original soundtrack created by zeeWave Sound.",0,0.0,0,479,0,True,2022
12784,Trapped In Stone - World War II Horror,2022-03-02,0.49,0,W0nnaFight,W0nnaFight,Action,"Trapped In Stone is a cinematic linear World War 2 Horror Game where you play as A German Officer who gets trapped inside a bunker by American troops. Explore the bunker, find a way out and fight for your life. Gameplay Trapped In Stone offers a unique non-repetitive gameplay. It takes inspirations from various genres. -Explore the claustrophobic bunker (which is based on real location). -Fight off human and non-human enemies -Get immersed in the story with the help of high quality cinematics. -Beat various mini-games in order to progress through the story. Story. You play as Officer Manfred - A German WW2 Officer trapped inside a bunker. Looking for a way out, you soon discover an American war weapon that threatens to kill all of the human population.",20,9.8,18,669,2,True,2022
61173,Cross Concerto,2022-09-23,22.49,0,Applique,HIKARI FIELD,"Adventure,Casual",《交汇协奏曲》是由日本知名美少女游戏集团品牌Applique为纪念品牌创立十周年而制作的和风传奇题材作品。由名作《月影魅像-解放之羽-》与《黄昏的禁忌之药》的原班人马打造。游戏剧情层层剥茧，路线结局众多，是一部拥有很高完成度的作品。本作同时也与Applique经典作品《Concerto Note》共享世界观，该作女主角神凪莉都在本作中也有登场。本作曾荣获萌系游戏大赏2019创意金奖。 《交汇协奏曲》为内置简体中文、繁体中文与日文多语言版本，并拥有超越原版的1920X1080的高清画质！还将支持Steam云存储和成就，也将支持更多额外内容。预定将于2022年9月23日发售。,105,2361.45,30,464,50,True,2022
60524,Dama Hame Tosatsu Nikki,2022-08-31,25.49,0,TRYSET Break,Far East Studio,"Adventure,Casual",ストーリー ヒロイン八坂響希は夫・和樹と息子・護の3人で慎ましく暮らす主婦。 響希は父子家庭で過去に父親からＤＶを受けていた。 夫の和樹は代議士の息子で、将来のレールを引かれた人生の重圧に負けていた。 二人は悪い友達と交流する内に出会い、交際するようになった。 だが、互いに愛を深める事で、真剣に将来と向き合うようになる。 父親の跡を、地盤を継いで代議士になろう！そう決意した矢先。 同じ不良グループに属していた一人が殺人を犯した。 和樹の父親は不良と交流していた事に激昂し、息子の和樹を勘当する。 その後、結婚し子宝に恵まれ、和樹は定職を求めて中小企業に就職。 慎ましくも幸せな生活を送っていた。 だが、それから９年の時を経て一人の男が現れる。 義父からの勘当のキッカケ‥‥９年前に殺人を犯した男、相良龍二。 龍二に打ち明けられたのは、殺人を犯したのは和樹で自分は身代わりに捕まったというもの。 そして身代わりになった報酬を受け取りにきたのだと。 支払える大金はなく、勘当されて頼りもない。だが公表される訳にもいかない。 龍二の言葉が嘘とも知らず、響希は体で支払わされることに。 響希は快楽の騙ハメ地獄へと堕ちていく。 ゲームのポイント 謂れなき夫の罪を背負った妻の肉体は淫らに堕ちる 偽りの罪の代償を肉体で支払う羞恥の日々… 犯されることで刺激される淫らな肢体 盗聴、盗撮…隠しきれない牝の本性 堕ち続ける若き子持ち妻の末路は… 仕様 クリックで読み進めるノベルゲーム フルボイス（女性キャラ） CGモード シーン回想,0,0.0,0,487,1,True,2022
64821,Ravage Road,2022-12-20,15.29,0,Triple Cerberus Studios,Triple Cerberus Studios,"Casual,Indie,Strategy","You control the direction of the road in this unique spin on the classic tower defense genre: choose where to place tiles, how to rotate them, and when to split your path and how to build out branches to maximize tower efficiency and create brutal death traps to decimate the incoming waves of would-be heroes! Starting with a hand full of basic towers, it's up to you to use your gold wisely for placing new defensive towers, upgrading the quality of your cards, and buying new cards to gain better allies. From the most basic of goblins to the top-tier dragon towers, it's up to you to unlock, acquire and place your minions to keep your tower safe! Why let your minion towers have all the fun? Unlock and equip four unique spells to slow and damage enemy units with raging blasts of fireballs, icy blizzards, and bolts of lightning, or give your allies a fire rate boost with the power of magical haste! With four unique bosses spread out over a hundred waves of enemies, you're sure to come to hate the sound of their spawning music - but with grit and determination and a lot of furiously firing towers, you can bring them down and capture their crowns to turn in for upgrades at the skill tree! Even if your tower is destroyed, between runs you can spend prizes won during the game to upgrade and unlock new features to make your next run stronger. Gain access to new towers, unlock new kinds of merchant spawns, and even upgrade the number of cards you draw each turn or the amount of gold you start with, and much more! Make strategic decisions about when to spend money and when to hoard it, as well as the best ways to place towers and how to build to deal with varying enemy types. Do you build a few super powerful towers? Fill the map with more affordable ones? Design your road in a twisting snake, a winding spiral, or a series of branching forks? It's up to you to figure out the ultimate strategy! With 100 waves to withstand, 20 kinds of enemies to destroy, 8 unique minions to discover and 35 useful skills to unlock, it's up to YOU to build the perfect road!",14,214.06,1,376,24,True,2022
8873,Royal Riddles,2022-04-03,4.99,0,Creobit,8floor,"Adventure,Casual","Solve the king's puzzles and gain access to his treasures! Solve 108 unique puzzles in 9 elegant locations in different corners of the royal castle. More than 4 hours of gameplay, atmospheric music, magnificent trophies and full immersion in a world of royal puzzles. - Outwit the king – solve all his puzzles! - More than 4 hours of gameplay. - 108 original puzzles. - Really magnificent trophies. - Elegant interior scenes of the royal castle.",0,0.0,0,637,0,True,2022
33570,Soulstrive,2022-03-10,2.99,0,jackSTAR,jackSTAR,Action,"A journey of redemption... A mysterious new threat to the cosmos... Is the path towards radiance of the soul truly paved with the blood soaked corpses of thine enemies? The prince, fallen thus from grace, unfurls his wings and begins anew... Story Journeying across the besieged realms under the governance of his revered Mother, the Radiant Prince Salus must answer the call to war issued by enemy of the Cosmos, the evil Goddess Destrea. Amongst the ranks of her vast conquering army are men, warped by a twisted evil and giantess women who's only pleasure is to stamp out the life of anything that crosses their path. Gameplay Fallen from grace, you start out weak, with only the power of flight and your Solshot magick to take on the vast hordes. Gather Ectoplasm from these fallen foes and revisit your Mother on Sol to cleanse your soul and regain your vast arsenal of attacks and spells to take on more threating foes as you inch closer to the final truth. Features Classic SHMUP action with a pleasing visual aspect. Unlock extra shots, spells and special attacks as you progress in the game. Exciting, yet punishing levelling system that encourages players to master each stage before they are ready for the next. Massive sexy bosses at the end of each stage. Chilled out lo-fi soundtrack gives the game a calming mood. Fans of giantess and size fetish can enjoy content such as femdom, sizedom, footplay, breast crushing, ass crushing, vore, muscle worship and much more!",0,0.0,0,661,0,True,2022
63364,Epic Princess,2022-11-18,0.69,0,Archor Wright,Archor Games,Action,"Epic Princess Undead Dudes have killed the King. Now it is up to the Princess to save the Kingdom and Save Us ALL ! Battle Your way across several exciting levels. In this RPG genre Game, the gameplay features and content You can expect are listed below . . . The Game features a Save-Point at the start of each new map. You can customize Your Appearance. You can Choose Your Weapon and Shield and use the Inventory System. There are also Health Potions and Bombs. The Game uses the Power of Unreal Engine 5 for Vast and Detailed Game Maps. Here are some of the features and content You can expect . . . The Levels get more challenging as You progress. Advance Enemy A.I. that will detect and Follow You and get into battles with You. Stunning Graphics in each Map of the Game to draw You into the World. Enhance Your Battle Skills as You travel across the Environments. Use Your Combat Skills against Many Challenging Foes. An action-packed fight to the death set in a fairy tale world. A beautiful, strong-willed princess who refuses to wed the Undead Leader, So, they killed her father, the King. With her scorned, vindictive suitor intent on taking her father’s throne, She must protect the kingdom. Fight Your way thru to the Evil Dragon in the Last Level to Win the Game ! More details about the gameplay . . . Battle Your way thru Waves of Undead Enemies across many Levels. You can change Weapons. You can change Shields. You can Change Your Outfit and Customize Your Appearance. Explore the vast Maps to find and defeat many Challenging Foes. Use the Inventory System to aid You thru Your Quest. Progress to the Evil Dragon Boss to Win the Game.",0,0.0,0,408,0,True,2022
61300,The Anointed: David Saves Keilah,2022-09-22,0.0,0,IMD Interactive,Foundation for Intelligent Media & Design,"Action,Adventure,Free to Play,RPG","You are David, a young shepherd boy that quickly realizes he has a greater purpose than just taking care of sheep. With wisdom, skill and bravery, you will progress through many events and locations from the biblical stories of young David. The Anointed: David Saves Keilah is a single-player, action-adventure game with platforming elements experienced in 3rd-person perspective. David traverses many locations; moving through the wilderness of Ziph, the Forest of Hereth, and the threshing floors and stronghold of Ancient Keilah, all in this single episode (1 Sam 23). As David, the player has the physical ability to walk, crawl, crouch, sprint, jump, vault over objects, climb on buildings, scale up walls, swing from ropes, and there is even a horse for those long runs through the wilderness. Although the story is linear, there are plenty of things to discover and many paths to take to fulfill each part of David's mission to save Keilah. There is a vast open-world feel with no time limits between objectives. There are loud thunderstorms and bright sunny skies, and David has a torch to light his way inside dark rooms/areas. Dialogues and Scrolls of information (Scripture) help guide David on the right path, while providing invaluable lessons. And, there are videos (Prayer Tips) that help the player navigate the challenges ahead. David's sling, staff, sword and spear are very useful weapons against the Philistines, the wild animals, and all the enemies of David - but Stealth and patience can be the most rewarding strategy. The Vitality, Righteousness, and Empowerment meters reflect the state of David during gameplay. Depleted Vitality (health) will force the player to start over from the last Save point, while Righteousness can be gained (stealth, scrolls, tips) through gameplay and used (V) to provide Holy Vision (a type of Xray). Empowerment is gained through gameplay, like Righteousness, but is used as a shield to Vitality (taking damage instead). All of these elements and features come together in an exciting version of the biblical narrative of David, God's Anointed.",0,0.0,0,465,12,True,2022
7390,Sexy Heroine! Part 3,2022-04-21,6.99,0,Sexy Dev!,Sexy Dev!,"Adventure,Indie,RPG","PRESENTATION Your sexy heroine is back, contacted by a new King in trouble! And this time, it's going to be her biggest adventure ever! This RPG features 4 different heroines: fighter wizardress explorer assassin (with DLC) Select one of them and embark on a quest that will take you into the depths of a dark dungeon inhabited by evil forces. All 4 heroines have different strengths and weaknesses, so make your choice carefully. Solve riddles, unravel ancient mysteries and defeat dangerous foes. Only then you can hope to complete your quest successfully. This game contains frequent nudity. CONTROLS To move characters and the cursor, use the directional buttons on the game pad or the arrow keys on the keyboard. ENTER/SPACE : Confirm, OK, Enter ESC : Cancel, Menu PAGE UP : Previous page PAGE DOWN : Next page If you're playing with the mouse: LEFT-CLICK : Move characters, Confirm, OK, Enter RIGHT-CLICK : Cancel, Menu ALT+ENTER : Switches between window mode and full-screen mode. ALT+F4 : Forcibly exits the game. F12 : Forcibly returns to the title screen. PLAY MORE AWESOME GAMES! / / /",0,0.0,0,619,15,True,2022
8557,Universal Enemies,2022-04-28,7.99,0,Uniene Team,Nap Harmonia,"Action,Indie","Universal Enemies is a depth-scrolling action shooting game that supports a variety of play styles: alone, with the CPU, or with friends. Each stage can be played in a short period of time, so you can conquer it little by little in your free time. Once a stage has been cleared, you can play it again and again by selecting the stage. There are also stages with bosses and mini-games. Please enjoy the story with the cute monsters. Main features Deep scrolling: Move forward to the back of the screen and defeat the monsters coming at you from the front! Story: The story of the heroes' organization and the hostile organization that uses the monsters. Diverse stages: A variety of locations on land, sea, and in the air, and a variety of monsters await you. Short play time: Each stage is short, so you can play a little at a time in your spare time. Cooperative play: You can play locally with up to four players, or team up with the CPU by yourself. Mini-games: Shoot, infiltrate, and race your way through the game! Local multiplayer support. Split screen: The infiltration and racing mini-games are split-screen and each can be moved as desired. Retro style: Switch the screen to retro style.",1,7.99,1,612,3,True,2022
22456,Maneater and the Golden Teacher,2022-05-10,0.0,0,"Logan LaMont,David Christian Jennings,Markus Narten,Martin Beckelhymer",Great Games Studio,"Adventure,Casual,Free to Play,Indie","Arcadia is the last known bastion of society after a nuclear fallout 100 years ago. Following a rebellion some decades past, all vault inhabitants are required to consume a reality altering psychedelic found on the surface world called Golden Teachers or face “retirement.” Play as Marshal, a recruit in the Foragers, an elite reconnaissance unit whose primary purpose is the search and retrieval of GT. As you journey above for the first time, Marshal increasingly begins to question what is so bad about the real state of existence that he cannot be allowed to see it sober. Will your journey for the truth be your undoing? Features: Walk through the riveting story to see life after nuclear fallout as it really is Interact with a few objects throughout the game",0,0.0,0,600,0,True,2022
12691,Full of work,2022-05-10,2.99,0,Yuliya Kovach,Yuliya Kovach,Indie,"This is a 2D fetish game. You can feed girls and make them so full that their bellies will be round after some training, also girls can gain weight if you will feed them something high calorie. Try to work as sales manager in Food marketing company. First month of the game you should work well or the game will end for you. After this period it would be easier to gain weight and increase capacity of your boss Ann. Also remember about the reputation. If it will become 0, you will be fired. Also there 3 side lines with stuffing and 2 other girls in the game, find all the opportunities. You can find other girls in the club (Alexa) and cafe (Aurora). The gameplay is simple- you choose dialogues or use icons to communicate or to do some action. In fact the game is a sequence of pictures appearing when you do something. Warning! Read this before you buy! If you follow me, you should know, that for now I create multiple short games with some sort of game mechanics in almost standard interface. It is literally a bunch of images, that appear in different circumstances and there is almost no weight gain. All my games are stuffing games. And for me the main value is that they are different. Different models, morphs, clothes, different style of interactions. Every game is an experiment. They are as they are. Some people, such as me like such things and diversity. So if you are not into it, i ask you to understand and to forgive))",0,0.0,0,600,0,True,2022
61186,Tap the Blocks,2022-09-22,1.99,0,Specialbit Studio,Specialbit Studio,"Casual,Indie","Welcome to the coolest 'match2' time killer! Gain an enormous score by removing stacks of blocks with the same color, and don't forget to tell your friends about it. Evil shaman throws more and more blocks at you, don't let them fall into the abyss until the last drum beat. Without your smart moves, blocks will be destroyed, by falling into the abyss of time. Use all of your skills to not let them fall. Become the true Master of Blocks! Warning! They have an ancient force, capable of making you obsessed with them for many hours! Famous Indian buildings are made with blocks. To work with them, you need attention, quickness, and an addiction to fun games. Can you deal with such Blocks? Just try! FEATURES: • Endless hyper casual gameplay that is insanely addictive • Simple yet challenging game • Feel the sounds adapting to gameplay • Achievements that won't let your fingers rest • CLick wisely to hit the top among your friends • Easy to learn and fun to master gameplay • Challenge your friend’s high scores, challenge the world. • Did we mention evil Shaman?",4,7.96,1,465,29,True,2022
61773,Demong Hunter,2022-10-05,7.64,0,"LinkTown, Eggtart Inc",Eggtart Inc,"Action,Casual,Indie,RPG","Toon rendering-based animation style graphics! Various attack styles of knights, fighters, wizards, and more! Shoot! Evasion! Special Attack! Enjoy the control and enjoy the SD action. Demong Hunter is the story of a Hunter trying to Regain Peace by defeating the bug ‘Demong’created by the whole brain in the virtual world. Enjoy the Battle with Different Special Skills and Unique Attack Style for each Character. - Enjoy fantasy RPG elements. - Collecting gold to increase your stats. - Defeating the boss to collect artifacts for special effects. - After the normal ending, in order to reach the true ending, you need to clear all stages with a lot of volumes. We recommend our game to those who - loves quick battles and cute characters. - loves speedy action game - loves various attacks such as swords and arrows! - loves action games.",6,45.84,2,452,0,True,2022
25220,The Drained Goddess,2022-04-05,9.99,0,"Wang, Zhen","Wang, Zhen","Action,Adventure,Indie","TUTORIAL&amp;HINT: A manual is prepared for you in case you need some help. You can find it on the right column of your steam client library. DESCRIPTION The Drained Goddess is a first-person survival horror game achieved with CryEngine. It focuses on combat system and side story exploration. You will need to fight with many unique enemies and investigate the twisted fate of our main character. Finally you can put different endings to the story. Rich Enemies There are many unique featured enemies. Their behaviors and abilities are specialized. Rich Equipment You can get various unique equipment during the game, including melee weapons, thrown and magic spells. They have different attack styles and damage types. Exploration Most enemies are optional to fight with or even triggered. Some side stories will affect story endings. Flexible Difficulty Levels Puzzles and enemies in side stories are more difficult to deal with in general. Also you probably don't have enough resources to fight with all enemies easily. This will provide different experiences.",24,239.76,-4,635,32,True,2022
17342,Phaseshift,2022-03-08,12.99,0,Bubblehead Studios,Bubblehead Studios,"Action,Indie,Racing,Early Access","FRANTIC COMBAT RACING Cyberpunk styled combat racing inspired by all the amazing 90's and 00's racers! Featuring fast paced, frantic racing action with intense strategic combat across 25 tracks! Start your career in the single player Early Access league with 5+ championships to test your skills in! EXPLOSIVE WEAPONS AND ABILITIES Equip four types of abilities simultaneously for ultimate destructive capabilities! Load up with homing missiles, plasma launchers, laser cannons, proximity mines, drone turrets and more! 16+ abilities available for a multitude of combinations. Strategy and combos are key if you want to quickly dispatch opponents. MANAGE YOUR ULTIMATE TEAM Change team liveries, colours, chassis, race numbers, wheels, loadout and more. Build relationships with fellow pilots and draft them on your team. Research abilities and technologies then set your loadouts before the event. MASTER GAME MODES Loads of game modes to conquer! Races, team races, elimination and time trial events available from Early Access. A vast array of options are available to customise your own custom racing experience! Add obstacles, explosive barrels, allow no weapons, set respawn times and other modifiers for a unique experience!",18,233.82,17,663,25,True,2022
31057,Pinku Kult Hex Mortis,2022-05-31,9.99,0,"Pinku Kult,Valorware",Valorware,"Adventure,Indie,RPG","Welcome to RAZORE CITY – a desolate, grim metropolis with one big problem: DEMONS! Something strange is happening in the city! Missing persons and bizarre deaths have been increasing at alarming rates and some suspect a mysterious girl seen wearing a fox mask is the cause … but there’s just no proof! Shōkan Corp need someone expendable – a nobody, like YOU – to investigate these occurrences and get closer to the mysterious girl. They will reward you handsomely for each solved case – and even more if you’re able to pin down the “Girl in the Fox Mask”. Sounds too good to be true? You might be right but it seems strange forces are already at work... Control your own Razore City denizen as you are tasked by the mysterious Shōkan Corp to investigate the numerous bizarre happenings around the city and track down the mastermind behind it all, in this RPG adventure! Venture through the city, discovering twisted locations whilst levelling up your team of misfits to eventually take on Hell itself! KEY FEATURES Dive into the world of Pinku Kult! Meet a cast of colourful characters and come face to face with terrifying demons. Lose yourself in Razore City and the mystery of the Girl in the Fox Mask. Can you stop her before it’s too late? Make your way through perilous dungeons and haunted mansions, taking down vicious enemies and solving intricate puzzles. Saving Razore City is no simple task! Prepare yourself to take on formidable foes in fierce boss battles. Level-up your band of outcasts and engage in old school, turn-based RPG combat. Beautiful illustrations and unique, original characters.",26,259.74,26,579,44,True,2022
22410,Wanted! Monty Mole,2022-07-01,1.99,0,Gremlin Graphics,Pixel Games UK,"Action,Adventure","Originally released in 1984, this classic platformer for the ZX Spectrum from British developers Gremlin Graphics saw players take on the role of a cartoon mole trying to grab enough coal from a South Yorkshire pit to warm his home over a long cold winter. Now, relive those days in this remastered emulated version. Gameplay Avoid flying pickets, carnivorous fish, deadly hairsprays, and a host of other surreal hazards while grabbing as much coal as you can. Be sure to collect the bucket from the first screen, otherwise all the coal will be invisible! This enhanced version introduces a number of modern features to this retro classic, including: Saving/loading the game at any point Support for most modern game controllers Full control remapping Image scaling and smoothing options",0,0.0,0,548,0,True,2022
