index,Name,Release date,Price,Average playtime forever,Developers,Publishers,Genres,About the game,Estimate users,Estimated gross profit,Review score,Total days,Extras trophy,Operating System,year
25313,Luxor: Quest for the Afterlife,2008-12-15,9.99,0,MumboJumbo,MumboJumbo,Casual,"LUXOR, the #1-selling, action-puzzle game, blasts outside Egypt's borders and onto the Silk Road in search of riches beyond imagination. One of the most beautiful and well-known faces in history is also one of its greatest mysteries. When the sacred artifacts of Queen Nefertiti are robbed, her earth-bound spirit calls upon you to find them so her eternal spirit will rise. Wielding the falcon-wing shooter of Horus, you choose your own paths on an expansive journey out of Egypt. In your quest to reveal and assemble Queen Nefertiti's artifact pieces, you'll explore exotic Persia, Syria, India and other regions of the Near East. Track down each of the robbers before the sands of fate shift and defeat them in an all-new Battle Mode. Your great adventure awaits in, LUXOR: Quest for the Afterlife! Choose the path of your quest as you venture from Egypt to 18 cities in 6 exotic regions along the Silk Road Compete against enemies in an all-new Battle Mode Track down enemy leaders to obtain the most valuable artifacts Queen Nefertiti speaks to you, her champion, in a quest for her afterlife 100 all-new levels in Adventure Mode Unlock upgrades in the in-game store, including new ball and shooter sets Locate the pieces of Nefertiti's artifacts and assemble them to upgrade you abilities in the Adventure campaign Vivid Widescreen-supported backgrounds",88,879.12,48,5494,0,True,2008
51523,Insecticide Part 1,2008-07-01,2.99,43,Crackpot Entertainment,Missing Link Games,"Action,Adventure","Enter the fast shooting world of INSECTICIDE as hot shot rookie Detective Chrys Liszt and help solve a crime of epic proportions. Lead your team on a bug hunt, collecting clues and solving puzzles. Use old-fashioned street smarts, unique insect abilities and an arsenal of ingenious bug weapons to confront your suspects. Explore a futuristic world of mutant insects and uncover the truth in a city infested with corruption. It won’t be easy solving this mystery, but some buggy’s got to do it! Action Detective Shooter Real-time 3D third-person view combines action-based platforming with weapons-based combat. Use specialized bug weaponry and unique insect abilities. Adventure Detective Puzzles and Crime Solving Put your detective skills to the test and lead a crime investigation in a futuristic world of mutant insects and film noir locations. Collect clues to solving a gripping mystery brimming with twists, turns, and double-crossings. Interrogate suspects, interview witnesses, and play good cop/bad cop to get the info you need. An immersive story worthy of the best detective flicks A cast of nearly 30 unique characters woven into an addictive plotline where each clue reveals a deeper part of the mystery.",441,1318.59,210,5661,0,True,2008
49457,Brothers in Arms: Earned in Blood™,2008-10-10,9.99,306,Gearbox Software,Ubisoft,Action,"With its unprecedented combination of authenticity, compelling story and squad-based action, the Brothers in Arms franchise has established itself as a benchmark for military action games, receiving the highest average review scores of any console WWII game to date (www.gamerankings.com). Brothers in Arms Earned in Blood adds new features and game modes and builds upon the elements that made Brothers in Arms Road to Hill 30 a runaway success. Featuring a new single player narrative, new multiplayer missions, an all-new cooperative style game mode, and new weapons and vehicles. Next volume of Brothers In Arms - The award-winning WWII shooter returns with more of the action, story, and authenticity that has critics and fans raving. New single-player narrative takes you beyond Hill 30 - Play as Sergeant Joe Hartsock and lead your squad beyond Carentan. It will be up to you and your squad to defeat the last enemy bastions and bring freedom to Normandy. New cooperative Multiplayer mode - Take on the enemy with a friend by your side. Work together and utilize each other's squads or face certain death. Unrivaled authenticity  Fight actual Airborne Infantry battles of D-Day accurately recreated under the direction of author, historian and Airborne Ranger Col. John Antal, using thousands of official photos, maps, After-Action Reports and eyewitness accounts. New multiplayer missions - Taking online tactics to new heights, Brothers In Arms Earned In Blood offers more unique multiplayer missions. Skirmish mode - Brothers In Arms Earned In Blood features an all-new Skirmish mode that allows players to take a tour of duty through a series of authentic and increasingly difficult custom combat missions. New weapons and vehicles - Arm yourself with new weapons like the M3 grease gun, and command new vehicles like the M10 'Wolverine' Tank Destroyer. More challenging and dynamic combat - Featuring close-quarter urban environments and a new, next-generation artificial intelligence system, Brothers In Arms Earned In Blood promises to take authentic military action to the next level.",687,6863.13,508,5560,0,True,2008
3292,Space Trader: Merchant Marine,2008-10-23,4.99,82,Meridian4,Meridian4,"Action,Indie,Strategy","In the far future, humanity is ruled by The Ministry of Accounts, an oppressive bureaucracy that tracks, records and taxes every transaction of daily life. From the depths of Red Tape, a new breed of marketeer arises to challenge the authority and make a profit: the Space Trader is born! As a Trader, you will attempt to amass a fortune beyond your wildest imagination, buying and selling commodities and taking up arms against the oppressors or even accepting bounty missions, hunting down crime bosses and their thugs.",634,3163.6600000000003,-7,5547,40,True,2008
1270,Multiwinia,2008-09-19,9.99,40,Introversion Software,Introversion Software,Indie,"'Long ago a computer scientist called Dr Sepulveda created a beautiful digital world existing entirely within a computer network of his own invention. This world was called Darwinia and it was inhabited by a peaceful, law-abiding digital life-form called the Darwinians. As the years wore on however the Darwinians became ever more aggressive and autonomous. They divided into factions, squabbling over Darwinia's limited natural resources. Tribes began to roam the fractal voids hell bent on each others destruction, drunk on power and unswerving in the pursuit of world supremacy. Far and wide, they became known as the Multiwinians...' Welcome to Multiwinia: Survival of the Flattest  the ultimate retro-arcade multiplayer experience! Choose from a selection of six spectacular action-packed game modes, set in one of the most beautiful game environs you will ever set eyes on. Challenge your opponent to a game of stick-man slaughter, and watch digital-war unfold, as your Multiwinian army struggles to complete a chosen task faster and better than your rival's. It's fast, it's furious, and only the flattest will survive! TRY THE LATEST GAME FROM INTROVERSION SOFTWARE",523,5224.77,333,5581,12,True,2008
53974,Crazy Machines 1.5,2008-12-12,9.99,8,Fakt Software,Viva Media,"Casual,Strategy","Create Your Own Zany 'Rube Goldberg' Devices! Go crazy with over 200 brand new gizmo-twistin' levels! Enjoy all-new elements, music, backgrounds and more. Start off in the Inventor's Training Camp to sharpen your skills. Get ready for explosive action and building fun using 100 awesome &amp; wacky parts  including bottle rockets, cannons, bombs, and robots. The Ultimate Brain-Teazing Puzzle Game! Continuing the fun, but not including puzzles from Crazy Machines: The Wacky Contraptions Game. Key Features: All-new levels! Brand new elements Fun for the whole family",3,29.97,0,5497,0,True,2008
29821,Hunting Unlimited™ 2008,2008-01-29,9.99,0,SCS Software,Ziggurat,"Action,Adventure,Strategy","The Ultimate PC Hunting Experience Is Back...Bigger and Better Than Ever! Jump Right Into the Action with Hunting Unlimited 2008™! Get up close and personal with the big game you seek. Gone are the endless hours of empty forests and unused shots. The search for the elusive prized trophy has never been more action packed or more realistic. Spot your prey quickly and get into position for the ultimate hunting action! Scout for the perfect kill in 8 expansive hunting regions, complete with richly detailed animals and realistic animal behaviors. Play the Challenges, Free Hunt Mode, and Target Range or design your own missions for endless play. Pick your region - Stalk your quarry through the massive mountain ranges, streams, fields and forests spanning 8 hunting regions - Central Rockies, Southern Rockies, Upper Midwest, Pacific Northwest, Southwest, South Central Plains, Northern Rockies and Africa! Check out the speed! Ride a speeding bullet as it seeks out its destined prey with the Hunting Unlimited™ Bulletcam. Get ready for a wild safari! Embark on an exotic hunt of a lifetime to Africa - stalk lions, elephants and kudu.",55,549.45,34,5815,0,True,2008
16344,SPORE™ Creepy & Cute Parts Pack,2008-12-19,19.99,152,Maxis™,Electronic Arts,Simulation,"Add horror and humor to your universe. Make grotesque beasts or cuddly critters, then watch them do the robot, zombie walk, break dance and more! Includes over 100 new items. 60 New parts 48 New paint options 24 New animations",1542,30824.58,1148,5490,0,True,2008
29573,The Club™,2008-02-20,14.99,3,Bizarre Creations,SEGA,Action,"The Club™, created by critically acclaimed developer Bizarre Creations, is a new breed of third-person shooter, combining fast-paced run and gun gameplay, destructive environments, and lethal weapons. You will fight to survive in a shadowy underground blood-sport controlled by a faceless, obscenely wealthy and influential elite who place their bets on who will survive as the blood-bath ensues before them. Take control of up to eight uniquely trained killers motivated by greed, driven by pure insane bloodlust, and hell bent on earning respect on a global level. Rise Through the Ranks of The Club™ . As one of eight fighters, blast your way through five single player game modes including: Sprint, Time Attack, Survivor, Siege, and Run the Gauntlet. Earn Respect Online. Shoot your way to the top of the leader boards in over eight cut-throat multiplayer modes. You will face-off with 7 real-time opponents online or battle with your friends offline in 4-player action modes. The Club™ is Global . Battle in eight unique real-world locations from around the globe, including war-torn cities, abandoned factories, steel mills and many more. Extreme Gun Battles in Hazardous Environments. A motion blur camera system intensifies the adrenaline rush in both open range and close quarter firefights. Destroy and manipulate objects in the environment to your advantage. Build up the highest score. A unique score-based accumulation system creates even more competition among players; the faster, more efficient and accurate that you are, the more points you will earn to unlock weapons, characters and maps. Select from an Arsenal of Weaponry. There are 17 high-powered assault weapons to choose from and customize, including Automatic Weapons, Sniper Rifles, High Caliber Pistols, Sub Machine Guns, Mounted Weapons, and many more. Each Character has a Story to Tell. Choose from eight different characters to rise through the ranks of The Club™ and uncover each person's true motives and intentions.",147,2203.53,18,5793,0,True,2008
49142,Peggle™ Nights,2008-10-15,4.99,242,"PopCap Games, Inc.","PopCap Games, Inc.,Electronic Arts",Casual,"The sun has set at the Peggle Institute, but the bouncy delight has just begun! Join the Peggle Masters on a dreamtime adventure of alter egos and peg-tastic action. Stay up late to aim, shoot and clear orange pegs, and bask in Extreme Fever glory under the silver moon. Then, put your Peggle skills to the ultimate test in Challenge mode. If you can master all that fevered action, play to your heart's content with Duel mode and Quick Play. Plus, you can stock your Trophy Room and revel in clickable replays for even more rebounding joy! Explore all 60 levels in Adventure mode Meet a new Peggle Master and learn a new Magic Power Test your skills in 60 challenges Unlock Duel mode to compete against friends and the computer Celebrate your Peggle prowess with clickable replays and a Trophy Room!",1336,6666.64,1126,5555,0,True,2008
27142,X-COM: Interceptor,2008-09-04,4.99,36,"MicroProse Software, Inc",2K,Strategy,"They're back...only this time the heinous aliens are out to destroy Earth and rule the new frontier. As X-COM commander, it's your sole duty to protect humanity and the prized mining operations in outer space. You must strategically equip your X-COM fighters, amass a formidable arsenal and then fulfill your mandate by going head-to-head with the devious element. The action is fast. And the opposing forces are wicked. But if you are smart, diligent and quick, you will prevail in a masterfully fought campaign to save our planet from perilous collapse. Features: Wreak complete destruction in an addictive and seamless combination of combat action and strategy. Mastermind your plan by purchasing equipment, hiring pilots and researching new technologies. Pilot your own X-COM attack ship in a face-to-face 3D real-time first person environment.",157,783.4300000000001,5,5596,0,True,2008
56353,Bully: Scholarship Edition,2008-10-21,5.24,366,Rockstar New England,Rockstar Games,"Action,Adventure","Bully: Scholarship Edition takes place at the fictional New England boarding school, Bullworth Academy, and tells the story of mischievous 15-year-old Jimmy Hopkins as he goes through the hilarity and awkwardness of adolescence. Beat the jocks at dodge ball, play pranks on the preppies, save the nerds, kiss the girl and ultimately navigate the social hierarchy in the worst school around. Includes the complete soundtrack, featuring 26 original tracks. After purchase and download you can locate the soundtrack in your Steam folder here: [Steam\steamapps\common\bully scholarship edition\Bully Original Soundtrack]. The Steam folder is typically found under C:\Program Files\Steam",23237,121761.88,15677,5549,0,True,2008
5089,City Life 2008,2008-09-29,2.49,0,Monte Cristo,Focus Entertainment,"Simulation,Strategy","Construct the city of the 21st Century with City Life! City Life 2008 Edition is a next-generation City Builder. Its 3D game engine provides a level of detail and animation unprecedented in the City Builder genre, with total freedom of construction. From superb villas in residential neighbourhoods to imposing skyscrapers in the financial district, design, construct and develop the city of your dreams. Provide comfort and satisfaction for your citizens by offering them work, health care, entertainment facilities, and much more, and ensure that your city’s coffers are brimming. It’s up to you to manage your city efficiently, balancing booming development with the problems of pollution and traffic that this brings. Build a sense of community between the six unique subcultures, or pay the price if their relationships deteriorate into conflict or riots. You are the architect, mayor and business mogul! 2008 Edition City Life 2008 Edition contains all the content of the previous versions, adding a further 23 new maps and over 60 new buildings, including landmarks such as London’s Royal Opera House and St. Paul’s Cathedral. Over 360 buildings are at your disposal in this latest version. You now have the possibility to import satellite maps, heightmaps, and other user-generated terrain into the game. Use your imagination to create ever more spectacular towns, or recreate the exceptional cities of the real world! Features Gigantic city building simulation with high performance 3D engine. Explore 50 maps in five different environments. 360° camera rotation and zooming allows you to dive into the heart of your city and observe its inhabitants. Six unique subcultures with specific expectations and needs. Play in Scenario or Free Mode. New import tool for satellite maps and heightmaps. A powerful building creation tool based on a modular system. No technical skills required, only your imagination.",178,443.22,86,5571,0,True,2008
